"Bug ID","Summary","Severity"
1662771,"Remove willDestroy JSWindowActor method and update docs","N/A"
1671473,"Implement dispatcher & IPC for UUIDs in FOG","N/A"
1674087,"[META] [QA] [PI-835] DNS-over-HTTPS usage rate study","N/A"
1674251,"Simplify partner_link telemetry","N/A"
1667053,"Convert nsPrintSettingsX to do something like nsPrintSettingsWin::CopyFromNative/CopyToNative","N/A"
1673521,"apply default browser test eslint for media control browser tests","N/A"
1665706,"Use length of first DeviceCapabilities array count for paper information to allocate space for the others","N/A"
1646378,"Warp: Trial Inlining Prototype","N/A"
1665446,"Create git repo for libwebrtc build scripts","N/A"
1654435,"Create git repo for libwebrtc","N/A"
1661718,"Simplify TypedObject optimised marking path","N/A"
1666880,"Assertion failure: !marker->tracingZone, at gc/Marking.cpp:504 with TypedObject and BigInt","N/A"
1667473,"Fix uses of format with print in AWSY","N/A"
1661312,"In about:processes, the `browser` process should display `residentSetSize` rather than `residentUniqueSize`","N/A"
1674108,"Store dense and TypedArray index in PropertyResult","N/A"
1671472,"Implement dispatcher & IPC for Timing Distributions in FOG","N/A"
1673840,"Optimise double modulus with power of two divisor","N/A"
1674095,"Make some functions in nsHttpConnectionMgr private","N/A"
1667081,"Remove noscript methods in nsIFocusManager","N/A"
1643680,"Optimize Math.{min, max} in CacheIR and Warp","N/A"
1671886,"Add telemetry for restarting a transaction when echConfig is used","N/A"
1647716,"[meta] Post-Modernization Tech Cleanup - QA Bug tracking","N/A"
1673818,"Clarify that wasm memories are 32-bit wasm memories + decouple mem limit from buffer limit","N/A"
1669838,"Add the SwComposite thread to all the presets","N/A"
1673867,"Change ArrayBuffer{View} offset/length accessors to return a wrapped size_t","N/A"
1657363,"Convert nsIPrinterList.printers to a Promise so getting the printers doesn't block","N/A"
1674045,"Deduplicate UniqueJSONStrings and avoid raw string pointers","N/A"
1647886,"[meta] Change Urlbar one-offs to act as filters rather than performing a search immediately","N/A"
1662366,"Warp: fix code TODOs","N/A"
1674316,"Better separate NS_HTTP_DISALLOW_HTTP3 and NS_HTTP_DISALLOW_SPDY when choosing a connection for the connection pool","N/A"
1618314,"Remove import suggestions on user opt-out or automatically","N/A"
1672823,"Add Wycheproof test cases for HMAC, HKDF, and DSA to NSS","N/A"
1663652,"Explore combining the various printer capability methods on nsIPrinter into one method.","N/A"
1673432,"Add comment about minimizeMemoryUsage being async","N/A"
1673984,"Upgrade gcc from 9.1.0 to 9.3.0","N/A"
1674124,"We should disable HTTP3 if NS_HTTP_ALLOW_KEEPALIVE is not set","N/A"
1674609,"HTMLEditorDeleteHandler.cpp: redundant continue statement at the end of loop statement","N/A"
1674857,"change 'test_noAudioNotificationOnMutedElement.html' to browser test and move it to the dedicated folder.","N/A"
1655928,"Add SpiderMonkey-side artefacts to support Wasm Atomics on Cranelift/newBE/AArch64 (CL PR2077)","N/A"
1674761,"Add a shell flag for enabling large ArrayBuffers","N/A"
1671426,"Analyze usage of SharedImmutableScriptData","N/A"
1673832,"Reduce allocations in merge_rrset","N/A"
1674881,"change 'test_audioNotificationNavigationWebAudio.html' to browser test and move it to the dedicated folder.","N/A"
1674885,"change 'test_audioNotificationSilent_webAudio.html' to browser test and move it to the dedicated folder.","N/A"
1674889,"change 'test_noWebAudioNotification.html' to browser test and move it to the dedicated folder.","N/A"
1674891,"change 'test_webaudioNotification.html' to browser test and move it to the dedicated folder.","N/A"
1648157,"Migrate GeckoViewSettingsChild.js to actor","N/A"
1674111,"Do not use HTTP3 for OCSP request","N/A"
1672928,"[META] Stop using l10n fixtures/shims in our Node tests","N/A"
1674845,"Move all autoplay related codes and tests into a subfolder under `dom/media`","N/A"
1674965,"Create test harness for SIMD code generation tests","N/A"
1675397,"Cleanup some code around nsFocusManager::mFirst{Blur|Focus}Event","N/A"
1672292,"[Meta] change mochitests using `audio-playback` to browser test","N/A"
1672570,"Remove or update probes expiring in Firefox 85: addonsManager.*","N/A"
1674351,"Split ParserAtomTable into vector and index map","N/A"
1668104,"Set doh-rollout.clearModeOnShutdown to false by default on Nightly","N/A"
1668672,"Add LifoAlloc to CompilationStencil","N/A"
1671960,"Add fast-path of AtomizeChars in ParserAtomEntry::toJSAtom","N/A"
1674737,"Pass SpliceableJSONWriter to StreamJSONMarkerData, and attach UniqueJSONStrings","N/A"
1675339,"nsCertOverrideService should only block shutdown when a write is pending","N/A"
1675378,"Make it easier to write fission hit-testing tests","N/A"
1667336,"[warp] Hit MOZ_CRASH(Mutex ordering violation) at threading/Mutex.cpp:32","N/A"
1665938,"Add telemetry to report if a WebExtension engine is saved in the search settings but not in the add-on manager","N/A"
1668577,"Make child process to send offset to parent process, not index","N/A"
1664570,"Add support for setting custom margins to the new print preview UI","N/A"
1667740,"Use reference count for ScriptStencil.immutableScriptData","N/A"
1669795,"Add tests for automatic source-compression after JS parsing","N/A"
1675114,"Implement dispatcher & IPC for Pings in FOG","N/A"
1675326,"Put all webvtt related codes and tests to `dom/media/webvtt`","N/A"
1675450,"Remove unused ObjectActor.definitionSite","N/A"
1675546,"Make sure http channel uses the latest connection info for sticky transaction","N/A"
1658596,"Enable EV Treatment for ""IdenTrust Commercial Root CA 1"" root certificate","N/A"
1663052,"Enable EV Treatment for SecureTrust's Trustwave Global root certificates","N/A"
1675084,"Warp: Make transpiled call instructions depend on argument guards","N/A"
1670561,"WPT failure in MediaRecorder-stop.html: MediaRecorder will fire start event even if stopped synchronously - promise_test: Unhandled rejection with value: object ""TypeError: can't access property ""getUserMedia"", navigator.mediaDevices is undefined""","N/A"
1239694,"[gnome] firefox should have a search provider","N/A"
1674874,"Record telemetry for results picked in search mode","N/A"
1675596,"Enable cookie purging by default in Release","N/A"
1676179,"Sanity check OffThreadToken passed in from the browser","N/A"
1676212,"Only disable incremental barriers when necessary inside the GC","N/A"
1480547,"Fission: Support printing content with OOP iframes","N/A"
1662558,"Enable Webrender on release for Mali-G gpus","N/A"
1646177,"Add button to reset all FeatureGates","N/A"
1664397,"Enhance Movi masm function to generate better code for SIMD constant loads","N/A"
1676117,"Avoid a minor warning in test_webextensions_startup_remove.js","N/A"
1651111,"Let FOG ride the trains","N/A"
1674126,"Store native object private fields using PrivateValue()","N/A"
1666417,"Enable Warp in Nightly","N/A"
1651958,"Show tab chrome prompts in TabDialogBox","N/A"
1646835,"Support software compositing for SWGL","N/A"
1673905,"Create a websocket test to make sure we don't send a duplicate packet","N/A"
1674013,"Unable to fix corrupted MS-Exchange message if opened from a saved local file","N/A"
1674922,"Cleanup Http3Session::ReadSegments and add tests","N/A"
1666783,"Remove nsIDocShell::GetInterface(nsISHistory)","N/A"
1675016,"Make sure that we always disable HTTP3 if a error occurs","N/A"
1672428,"Merge the paths for running hazard analysis locally and in automation","N/A"
1673837,"Convert IMPL_MUTATION_NOTIFICATION to an inline function","N/A"
1675500,"Measure the HttpTransaction's  performance over HTTP3","N/A"
1676670,"Move used-by-stencil bit to separate field","N/A"
1676673,"Encode all ParserAtoms at the beginning in XDRIncrementalStencilEncoder","N/A"
1676688,"Merge AtomIndex and ParserAtomIndex","N/A"
1676692,"Move contentSearch*UI.* and associated test to browser/components/search (from browser/base/content) and clean up the tests","N/A"
1676854,"Set mSupportsHttp3 in the child process as well","N/A"
1676897,"Remove obsolete resolutionchange handling from LightweightThemeConsumer.jsm","N/A"
1669956,"Un-bundle reps","N/A"
1676821,"Reduce FuntionMap size in CompilationInfoVector","N/A"
1674722,"Disable Cranelift on non-arm64 Android/Linux/macOS by default; simplify about:config options","N/A"
1676926,"Transfer Record and Replay GitHub repository to community developers","N/A"
1675804,"Use tagged index in ScriptThingVector","N/A"
1676797,"Replace MOZ_MUST_USE with [[nodiscard]] in docshell","N/A"
1673758,"New tab Handoff/Private Browsing search bars should show a default icon for non-application provided engines","N/A"
1670328,"Limit SwCompositeThread overhead","N/A"
1657725,"Remove usage of ""slave""  from ""How To/Request a loaner"" page on mozilla wiki","N/A"
1641082,"remove old certificate viewer","N/A"
1674366,"Update to neqo 0.4.14","N/A"
1674452,"ORPC profiler markers would be more useful if they contained more information","N/A"
1675318,"Split test_sessionhistory.html test","N/A"
1675491,"Count number of bytes sent and received on a socket","N/A"
1675626,"Refactor use of CharBuffer in TokenStream","N/A"
1676976,"Have nsPrinterCUPS::TryEnsurePrinterInfo return a DataMutex::AutoLock","N/A"
1676101,"Remove browser.partnerlink.useAttributionURL pref","N/A"
1643191,"Display storage access exceptions as permissions in the identity panel","N/A"
1670810,"When bookmarks are imported, never create a ""From {other browser}"" wrapper folder","N/A"
1664053,"Show the Other Bookmarks folder in the bookmarks bar when bookmarks are stored in the Other Bookmarks folder","N/A"
1660810,"Setting a theme via policy should make it the default","N/A"
1676953,"Show echConfig as hex string in about:networking","N/A"
1677086,"Update how we parse SvcParamKeyAlpn","N/A"
1677483,"Reenable some tests that are now succeeding with Fission","N/A"
1677746,"Move NetDashboard.webidl to dom/chrome-webidl","N/A"
1661172,"Capture C++ stacks and markers from the Android UI thread","N/A"
1675503,"Measure page performance over HTTP3","N/A"
1670985,"Add a CRLite preference/mode to not evaluate OCSP","N/A"
1670811,"Extend browsingData.remove API to remove a subset of data with cookieStoreId","N/A"
1675241,"Use ParserAtom index in stencil","N/A"
1675557,"Update browser_deleteLoginsBackup test due to new remove all logins functionality","N/A"
1651110,"Validate FOG in Nightly","N/A"
1646266,"Implement new C++ way to define marker types","N/A"
1650941,"[Doorhanger V2] update doorhanger edit telemetry to account for autocomplete","N/A"
1643431,"Remove or update probes expiring in Firefox 80: FX_MIGRATION_*","N/A"
1671641,"Make the rest of `dom` buildable outside of `unified-build` environment.","N/A"
1666844,"Clean up MozParam handling for search engines","N/A"
1677396,"KeyPress composition payload tracking could be more reliable (it's not handling pending style / layout flushes)","N/A"
1674890,"Remove XUL decks from toolkit/mozapps/extensions/content/extensions.xhtml","N/A"
1650095,"Implement SessionHistoryEntry::Get/SetHasUserInteraction","N/A"
1677868,"Rename ""Java Main Thread"" to ""AndroidUI (JVM)""","N/A"
1661256,"Create a jsapi-test test case to collect all CallWithABI signatures.","N/A"
1674009,"Update preference policy to include spellchecker. and pdfjs.","N/A"
1648558,"Implement HappyEyeballing for HTTP3 so that we fail faster in case of UDP blocking","N/A"
1676424,"Don't use the record whose target name is in Http3 excluded list","N/A"
1662524,"[meta] gfx-83","N/A"
1672520,"First step in refactoring nsHttpConnectionMgr","N/A"
1672263,"Use ThrowStateError with useful message in JSWindowActorChild","N/A"
1677452,"Update Cranelift to firefox85 / dcc52ba3f69d3de7cdbd787b936825d9c61e3c27 and wasmparser to 0.67","N/A"
1678049,"Optimize compare with immediate zero on zero/nonzero","N/A"
1678159,"Move WritePropertyTime to SpliceableJSONWriter","N/A"
1678169,"remove unnecessary subject/subject alternative name baseline requirements telemetry","N/A"
1675409,"Migrate remaining marker payloads to 2.0 API","N/A"
1677743,"Update neqo (0.4.15)","N/A"
1677853,"Stop saving buildID and locale in the search settings file","N/A"
1644572,"[meta] Unify one-off and search shortcuts to provide a more streamlined search experience","N/A"
1671983,"Remove E10SUtils.shouldLoadURI","N/A"
1666566,"Bump the profile format version to launch Marker Schema","N/A"
1664849,"Log ad impressions/clicks on organic SERPS","N/A"
1674476,"ChromeUtils.addProfilerMarker should support capturing a stack and setting the category","N/A"
1678506,"Optimize UrlbarPrefs.get by calling only map.get and not map.has","N/A"
1678770,"The local search shortcut rows in the preferences UI should show their restriction characters as keywords","N/A"
1674493,"Record number of tab-to-search onboarding impressions","N/A"
1676361,"Clean up GeckoProfiler includes","N/A"
1673682,"Move URLParams to a more general place","N/A"
1662331,"Use sheetCount rather than calculated the number of rendered pages","N/A"
1661394,"[meta] Convert existing ProfilerMarkerPayload's to markers 2.0 definitions","N/A"
1653389,"Validate the page range setting","N/A"
1666726,"Remember whether a HttpChannel and HttpTransacion use http3","N/A"
1611961,"Move `UserActivationState` from BrowsingContext to WindowContext","N/A"
1662273,"Allow XDR of CompilationStencil within ScriptLoader","N/A"
1642708,"Remove BinAST prototype","N/A"
1679463,"Replace :not(foo):not(bar) with :not(foo,bar) in browser/","N/A"
1672865,"Update test262 to latest","N/A"
1678969,"Replace MOZ_MUST_USE with [[nodiscard]] in StreamFilterParent","N/A"
1673387,"Stop using texture arrays in the texture cache","N/A"
1676624,"Enable Cranelift as a compiler for wasm on AArch64 targets","N/A"
1668480,"Update CodeMirror to 5.58.1","N/A"
1650956,"""Undo Close Tabs"" does not restore multiple tabs when ""tabs.remove()"" closed multiple tabs","N/A"
1669463,"Cranelift: aarch64 simd support","N/A"
1653517,"Restrict about:logins OS-reauthentication feature to Thunderbird Daily","N/A"
1662772,"Investigate calling .contentWindow.focus() on an OOP iframe that has presently-unfocused ancestor iframes","N/A"
1679044,"Remove some unused safepoints","N/A"
1679293,"Remove dead code in CheckHasNoSuchProperty and unused parameter LIRGeneratorShared::buildSnapshot","N/A"
1679422,"Move Serializer code in dom/base/ to dom/serializers/","N/A"
1676079,"Make marker type names consistent, with ""Marker"" suffix","N/A"
1679160,"Simplify a bit PageStyleChild.","N/A"
1678733,"Move handling of !important rules in @viewport to somewhere more general","N/A"
1675106,"Make browsingData.removePluginData() API a no-op","N/A"
1678151,"Record an error if Uuid::parse fails in the MLA FFI","N/A"
1678384,"Add a build flag to allow building nssckbi-testlib in m-c","N/A"
1678173,"Simplify gViewController","N/A"
1678865,"Remove FakeHistory and gHistory from extensions.js","N/A"
1678866,"Stop registering gViewController in window.controllers","N/A"
1680042,"Fix some ""detroyed"" typos","N/A"
1636539,"Integrate check with remote settings for simple bool on/off switch for WDBA","N/A"
1669297,"Update Bing logo to new icon (and possibly name)","N/A"
1665389,"Bookmarks should be stored on the bookmarks toolbar by default","N/A"
1674719,"Warp: Transpile remaining sparse elements CacheIR instructions","N/A"
1679361,"Replace MOZ_MUST_USE with [[nodiscard]] in toolkit/components/antitracking","N/A"
1673414,"[Fission] Enable history.https.sub.html and navigation-in-onload.tentative.html","N/A"
1644779,"Stop calling `LoadFrame` from nsFrameLoaderOwner::ChangeRemoteness*","N/A"
1675349,"[meta] Disable plugin support","N/A"
1679986,"Add assertions to check that we don't leak arenas","N/A"
1675240,"Stop using CallNonGenericMethod for RegExp.prototype getters","N/A"
1680040,"Remove failure check for CheckAndCreateBloatView() and rename it.","N/A"
1662254,"Move CC/GC scheduling to separate header","N/A"
1662868,"Bring the Rust language binding into the Glean repositories","N/A"
1667743,"Clean up unused esni code","N/A"
1678068,"Most extension xpcshell tests (e.g. xpcshell-common.ini) are skipped on Android x86-64","N/A"
1677045,"Remove JS_MORE_DETERMINISTIC in favor of a runtime option","N/A"
1640876,"Update Module implementation to more recent revision","N/A"
1679456,"Remove popup opening tokens (replacing them by user activation consumption).","N/A"
1645107,"Enable fractionalSecondDigits option support in Intl.DateTimeFormat","N/A"
1665391,"Add telemetry to measure how successful the bookmarks toolbar interaction changes are","N/A"
1679890,"Change UrlbarProviderExtension.notificationTimeout into a pref","N/A"
1668139,"Add telemetry pings for media control","N/A"
1673949,"Make some perf telemetry probes available in the Release channel (for Fission experiment)","N/A"
1678490,"remove the ""When a server requests your personal certificate"" section from Certificates in about:preferences","N/A"
1679763,"Explicitly instantiate often-used profiler templates","N/A"
1635242,"Lifecycle Design for Project FOG","N/A"
1671364,"Set ""Sponsored"" label for sponsored top sites in the address bar","N/A"
1680622,"[1538348 subtask 5]  Cancelling downloads on certain HTTP status codes - add support to WebExecutor","N/A"
1673716,"Crash in [@ AsyncShutdownTimeout | quit-application-granted | AboutHomeStartupCache: Writing cache]","N/A"
1644807,"Replace all user-facing instances that refer to ""master"" password","N/A"
1679840,"Use new string for PKCS#11 password prompt","N/A"
1613620,"allow to remove/delete all stored logins/passwords","N/A"
1680509,"Vendor in CL ac58a436ed84d1a88b4ff24367c5972cf8d3d405","N/A"
1669854,"Add an nsIPrintSettings API that frontend code (print.js) can use to provide a set of non-contiguous print ranges","N/A"
1640197,"Investigate implementation of fallback ""slicing"" fragmentation using display list","N/A"
1632866,"Enable CFG for Rust code","N/A"
1672344,"Add telemetry for measuring usage of external protocol navigations initiated by third-party iframes","N/A"
1671885,"Wire up echConfig to NSS","N/A"
1679417,"Remove the UserActivationState field on BrowsingContext","N/A"
1674443,"Investigate tighter texture atlas packing for glyphs","N/A"
1646028,"Make the BoxModelHighlighter compatible with Fission","N/A"
1659530,"bypass 3rd party install panel for recommended addons","N/A"
