"503196,""[Mac] Crash in [@ nsBaseWidget::Destroy() ] while printing"",""critical""";;
"503391,""[Mac 10.4] Crash in [@ nsViewManager::IsViewInserted(nsView*)] using Google Toolbar"",""critical""";;
"506669,""crash [@ NS_strlen(unsigned short const*)] - [@ nsImapProtocol::ShowProgress] with IMAP and Galician locale."",""critical""";;
"492436,""Crash while loading a page with an embedded video [@ oggplay_callback_predetected ]"",""critical""";;
"525229,""[HTML5] Crash [@ nsHtml5PendingNotification::nsHtml5PendingNotification(nsIContent*)] on Forbes.com"",""critical""";;
"525326,""Crashes in gif decoder [@ xul.dll@0x348945][@ xul.dll@0x348864][@nsGIFDecoder2::GifWrite(unsigned char const*, unsigned int)]"",""critical""";;
"530962,""Taskbar tab preview crashes [@ mozilla::widget::WindowHook::Lookup(unsigned int)] in Firefox 3.6 at TabPreview destruction"",""critical""";;
"528832,""TopCrash [@nsPresContext::MediaFeatureValuesChanged(int) ]"",""critical""";;
"519767,""Crash [@ nsXULDocument::ResumeWalk() ]"",""critical""";;
"519886,""Topcrash [@ nsScriptLoader::StartLoad(nsScriptLoadRequest*, nsAString_internal const&)]"",""critical""";;
"520164,""Crash [@ JS_Enumerate] or """"Assertion failure: obj->map->ops->defineProperty == js_DefineProperty"""" with eval"",""critical""";;
"524787,""crash [@mozStorageResultSet::GetNextRow(mozIStorageRow**) ]"",""critical""";;
"529192,""crash [@ nsXULListCellAccessible::GetAttributesInternal(nsIPersistentProperties*)]"",""critical""";;
"523188,""CRASH on SMIL animate removal  [@nsPresShellIterator::nsPresShellIterator(nsIDocument*) ]"",""critical""";;
"525028,""Crash [@ js_Interpret] reading from 0x30000006 or similar"",""critical""";;
"530955,""New crash [@ ExecuteTree] in Firefox 3.6b3"",""critical""";;
"528645,""Missing unit string check in js_IsAboutToBeFinalized and crash  [@ JS_IsAboutToBeFinalized ]"",""critical""";;
"525538,""[webgl] bogus readPixels leads to crash [@ ConvertUTF8toUTF16::write]"",""critical""";;
"531551,""Firefox 3.6 topcrash [@ UserCallWinProcCheckWow] due to old Acrobat Plugin (nppdf32.dll) [@ nppdf32.dll@0x5e14 ] [@ xpcom.dll@0x80 ]"",""critical""";;
"529087,""Crash [@ nsXBLBinding::AllowScripts]"",""critical""";;
"529698,""New crash [@nsBaseChannel::OnStartRequest(nsIRequest*, nsISupports*)] due to msntoolbar"",""critical""";;
"519926,""Null dereference in [@xpc_qsDOMString::xpc_qsDOMString] leads to crash [@ xpc_qsDOMString::xpc_qsDOMString(JSContext*, int, int*, xpc_qsDOMString::StringificationBehavior, xpc_qsDOMString::StringificationBehavior)]"",""critical""";;
"522327,""crash clicking Go Back in search results [@ nsMsgDBView::NavigateFromPos(int, unsigned int, unsigned int*, unsigned int*, unsigned int*, int)]"",""critical""";;
"524064,""crash [@memmove | nsTArray_base::ShiftData(unsigned int, unsigned int, unsigned int, unsigned int)] - [@ nsMsgDBView::RemoveRows]"",""critical""";;
"520871,""Crashes [@objc_msgSend | -[NSWindow sendEvent:] ]"",""critical""";;
"528368,""crash during spell check [@ nsTextServicesDocument::IsBlockNode(nsIContent*)]"",""critical""";;
"530989,""crashes [@ NPSWF32.dll@0x136a29] (in Flash 10.0.32.18), many on yoville facebook app"",""critical""";;
"531262,""crash involving saving a message with an attachment as a draft [@ nsMsgAttachmentHandler::Abort()]"",""critical""";;
"528300,""Crash [@ txExecutionState::~txExecutionState]"",""critical""";;
"518565,""crash [@nsMsgFilterList::LoadTextFilters(nsIInputStream*) ]"",""critical""";;
"525277,""[10.5] Print dialog fails the second time I run it. [@objc_msgSend | _nsnote_callback ]"",""critical""";;
"522575,""crash opening attachment [@ nsCounterManager::AddCounterResetsAndIncrements(nsIFrame*)] MODULE: psicon.dll  [adobe photoshop?]"",""critical""";;
"528311,""Crash [@ nsXULTreeAccessible::GetTreeItemAccessible(int, nsIAccessible**) ]"",""critical""";;
"522561,""crash replying to message that has attached eml [@ strlen | nsDateTimeFormatMac::FormatPRExplodedTime(nsILocale*, int, int, PRExplodedTime const*, nsAString_internal&)]"",""critical""";;
"525481,""(Assertion failure: """"nsrcnotes == 1"""") Startup crash caused by fastload file [@mem_getbytes | JS_XDRBytes ]"",""critical""";;
"527261,""tests/js/jsd/test/test_bug507448.html test failure/crash after patch for 525481 landed [@fun_reserveSlots ]"",""critical""";;
"524462,""startup crash [@ gfxWindowsFontGroup::WhichFontSupportsChar(nsTArray<nsRefPtr<FontEntry> > const&, unsigned int)]"",""critical""";;
"521849,""SSL broken, may crash [@ ntdll.dll@0x22272] &  [@ RtlEnterCriticalSection ]  when FIPS softtoken checksum verification fails."",""critical""";;
"527543,""Top crash  [@ npjava13.dll@0x1674 ] - [@ NPJava13.dll@0x12e7 ] -  [@ npjava11.dll@0x1674 ] -  [@ npjava11.dll@0x1674 ]"",""critical""";;
"531341,""Stack overflow crash related to scrolling with trackpad and plugins [@ nsWindow::HandleScrollingPlugins] [@ _SEH_prolog4 ][@ nsWindow::ProcessMessage(unsigned int, unsigned int&, long&, long*)][@ FindNCHit ]"",""critical""";;
"518674,""startup crash [@ nsLocalURI2Path(char const*, char const*, nsCString&)]"",""critical""";;
"519761,""crash [@ nsImapOfflineSync::AdvanceToNextFolder()]"",""critical""";;
"523343,""[faceted search] results list crash [@ nsMsgDBView::MarkThreadRead(nsIMsgThread*, unsigned int, nsTArray<unsigned int>&, int)]"",""critical""";;
"528261,""Crash in  [@nsMediaCache::BlockIsReusable(int) ] when switching out of full screen video mode"",""critical""";;
"567387,""Crash [@ js_CallGCMarker] or """"Assertion failure: obj_, at ../jscntxtinlines.h"""" with Proxy.createFunction"",""critical""";;
"574884,""[html5] Crash [@ nsHtml5TreeBuilder::eof] with innerHTML on <math></html> in iframe"",""critical""";;
"585943,""Crash [@ nsHtml5TreeOperation::Init][@ TouchBadMemory][@ nsHtml5TreeBuilder::appendElement(nsIContent**, nsIContent**) ] on OOM"",""critical""";;
"561577,""Softoken crashes when cert8.db file contains cert with invalid extension encodings [@ SECITEM_Hash ]"",""critical""";;
"543770,""[OOPP] Java applets cause multiple crashing plugin messages [@ npdeploytk.dll@0x3943 ]"",""critical""";;
"544074,""[OOPP] Detaching tab with Move Player running crashes mozilla-runtime [@ mozilla::plugins::PluginModuleChild::UnregisterActorForNPObject(NPObject*)]"",""critical""";;
"564607,""Minefield crashes on any O3D demo site [@ mozilla::plugins::PluginScriptableObjectParent::ScriptableEnumerate(NPObject*, void***, unsigned int*) ]"",""critical""";;
"577400,""Firefox 4.0b1 Crash Report [@ rlxf.dll@0xd8ad ]"",""critical""";;
"543764,""[OOPP] Crash [@ PR_Unlock] when ending mozilla-runtime at lastfm.com/listen"",""critical""";;
"558619,""TM: Crash [@ js_Enumerate] or """"Assertion failure: JSVAL_IS_INT(v), at ../jsapi.h"""" with Iterator"",""critical""";;
"548185,""Crash on event.dataTransfer.setDragImage({},0,0) [@ nsINode::GetCurrentDoc() ] [@ PresShell::RenderNode(nsIDOMNode*, nsIRegion*, nsIntPoint&, nsIntRect*) ]"",""critical""";;
"565532,""flash crash [@ F_1441563101_______________________ | F628183696___________________________________]"",""critical""";;
"536772,""crash when viewing bugzilla """"pondering"""" page [@ nsDocShell::GetVisibility(int*) ]"",""critical""";;
"544518,""[OOPP] Crash killing plugin-container [@ txForwardContext::getVariable(int, nsIAtom*, txAExprResult*&) ] [@ mozilla::ipc::AsyncChannel::OnSend(IPC::Message*) ]"",""critical""";;
"549260,""crash [@ nsTextInputListener::EditAction()][@ nsTextInputListener::EditAction ] while typing, pasting text in editor"",""critical""";;
"558983,""Holding Ctrl-Backspace from the middle of a sentence causes a crash. [@ nsEditor::CreateTxnForDeleteCharacter]"",""critical""";;
"570350,""Crash  [@ nsTextServicesDocument::NodeHasOffsetEntry(nsTArray<OffsetEntry*>*, nsIDOMNode*, int*, int*) ] when enabling/disabling the spell checker"",""critical""";;
"580151,""Crash [@ nsSelectionState::DoTraverse] with textarea, changing root"",""critical""";;
"576729,""Crash [@ js::JSProxyHandler::construct] or """"Assertion failure: proto->isNative(),"""""",""critical""";;
"576734,""Crash [@ JSObjectOps::isNative] or [@ JS_TraceChildren] or """"Assertion failure: !entered,"""" or """"Assertion failure: table,"""" or """"Assertion failure: scope->object == obj,"""""",""critical""";;
"577155,""FV: Crash [@ IteratorMore] or [@ js::Interpret] with evalcx"",""critical""";;
"531746,""Crash [@ strlen]"",""critical""";;
"543839,""JS_Assert failure """"Thin_GetWait(tl->owner)"""" in jslock.cpp:1157 [@ThinUnlock]"",""critical""";;
"555312,""[OOP] Flash 10.1 usually crashes when instantiating an instance [@ FlashPlayer_10_1_51_95_FlashPlayer + 3521 | mozilla::plugins::PluginInstanceChild::AnswerNPP_SetWindow]"",""critical""";;
"534361,""Crash at [@ nsObjectLoadingContent::Instantiate(nsIObjectFrame*, nsACString_internal const&, nsIURI*)]"",""critical""";;
"575208,""Crash [@ js::ExecuteFrameGuard::~ExecuteFrameGuard] or """"Assertion failure: origin != destination,"""""",""critical""";;
"558249,""TM: Crash [@ js_DeflateString]"",""critical""";;
"579356,""Stack overflow crash [@ CalcBezLength] with SVG animateMotion or getPathSegAtLength() DOM method"",""critical""";;
"546668,""Crash [@ obj_eval] or """"Assertion failure: FUN_INTERPRETED(this), at ../../jsfun.h"""" with defineSetter, watch, eval"",""critical""";;
"552248,""handle EvalInFrame where frame is in saved callstack [@ JS_Assert][@ BindNameToSlot]"",""critical""";;
"579279,""TM: Crash [@ NamespaceHelper] or """"Assertion failure: l.asBits <= JSVAL_SHIFTED_TAG_MAX_DOUBLE,"""" or """"Assertion failure: l.s.tag < JSVAL_TAG_CLEAR,"""""",""critical""";;
"532094,""crash [@ nsNavHistory::AutoCompleteFeedback(int, nsIAutoCompleteController*)]"",""critical""";;
"585594,""Crash [@Link::UnregisterFromHistory()]"",""critical""";;
"533516,""[1.9.1.x] crash [@ nsSupportsArray::Clear] referencing deleted object"",""critical""";;
"570774,""Crash in  [@ nsClipboard::PasteboardDictFromTransferable(nsITransferable*) ]"",""critical""";;
"533249,""Crash [@ nsImapMailFolder::NotifySearchHit(nsIMsgMailNewsUrl*, char const*) ]"",""critical""";;
"537815,""crash [@ morkRowObject::CloseRowObject(morkEnv*)]"",""critical""";;
"562104,""Crash on logging into AOL IMAP account [@ NS_MsgHashIfNecessary]"",""critical""";;
"579275,""Crash [@ QuoteString] or """"Assertion failure: isString(),"""""",""critical""";;
"546777,""Shockwave Flash Crashes on YouTube and TalkShoe Flash Chat Rooms [@ NPSWF32.dll@0x2e655a]"",""critical""";;
"584253,""vp8_dequant_dc_idct_mmx uses SSE instruction pinsrw  @ [@ vp8_dequant_dc_idct_mmx ]"",""critical""";;
"576332,""Crash [@ PresShell::DispatchSynthMouseMove] clicking link """"click here to cancel"""""",""critical""";;
"532981,""[10.6] Crash [@ JVM_Lseek  ] triggered by bad interaction between JEP and Silverlight -- Apple and Microsoft bugs"",""critical""";;
"548719,""crash [@ CFRelease | nsOSHelperAppService::GetMIMEInfoFromOS(nsACString_internal const&, nsACString_internal const&, int*) ]"",""critical""";;
"572582,""Crash [@ IsPercentageAware] with ZWSP, bidi, empty text node"",""critical""";;
"536911,""crash [@ memcpy | nsJARInputStream::Read(char*, unsigned int, unsigned int*) ]"",""critical""";;
"541828,""Firefox 3.6 Crash Report [@ nsZipArchive::BuildFileList() ]"",""critical""";;
"531794,""crash [@ nsNntpCacheStreamListener::OnDataAvailable(nsIRequest*, nsISupports*, nsIInputStream*, unsigned int, unsigned int)]"",""critical""";;
"538143,""[@ XPCJSStackFrame::CreateStack] should not use recursion"",""critical""";;
"540566,""nsCacheEntryDescriptor::GetDeviceID may crash in NS_strdup [@strlen | NS_strdup(char const*) ]"",""critical""";;
"541387,""[@ nsPop3IncomingServer::GetDeferredToAccount(nsACString_internal&)] Thunderbird will not start"",""critical""";;
"534768,""Crash [@ nsBidiPresUtils::Resolve]"",""critical""";;
"538267,""""""ASSERTION: Creating a circular frame list, this is very bad"""" with -moz-column, floating first-letter & crash [@ nsFrameList::RemoveFrame(nsIFrame*) ]"",""critical""";;
"564705,""String buffer underflow and crash [@ nsTextBoxFrame::UpdateAccessTitle]"",""critical""";;
"553938,""Crash [@ TypedArrayTemplate<unsigned char>::class_constructor(JSContext*, JSObject*, unsigned int, long*, long*) ]"",""critical""";;
"561566,""Crash [@ JS_IsArrayObject]"",""critical""";;
"576716,""Crash [@ TypedArrayTemplate<int>::init] or [@ TypedArrayTemplate<int>::create]"",""critical""";;
"585745,""Crash [@ nsIDOMElementCSSInlineStyle_GetStyle | js::callJSPropertyOp] from MathML element with HTML __proto__"",""critical""";;
"534082,""Crash at Wikipedia with -moz-column and list-item [@ nsLineBox::MarkDirty()] [@ nsBlockFrame::DoRemoveFrame(nsIFrame*, unsigned int)]"",""critical""";;
"547247,""[OOPP] Crash [@ RtlEnterCriticalSection ] when ending mozilla-runtime on a page that does not contain a plugin"",""critical""";;
"572134,""[OOPP] Plugin-container crashes[@FlashPlayer-10.6@0x4d6879][@FlashPlayer-10.6@0x654702][@FlashPlayer-10.6@0x4cf5e9][@FlashPlayer-10.6@0x64ca42][@FlashPlayer-10.6@0x4b6df9][@FlashPlayer-10.6@0x626082][@FlashPlayer-10.6@0x4b4b39][@FlashPlayer-10.6@0x621592]"",""critical""";;
"536306,""Crash [@ checkReportFlags ] occurs when loading Eventbug and Selenium IDE"",""critical""";;
"548480,""[10.6] crash [@ CFHash] SMTP password prompt with IME enabled"",""critical""";;
"592698,""Crash Report [@ nsTransitionManager::WillRefresh(mozilla::TimeStamp) ]"",""critical""";;
"611381,""crash in [@ nsDocShell::ConfirmRepost(int*) ]"",""critical""";;
"595740,""Crash [@ nsFloatManager::GetFlowArea ] or [@ nsStyleContext::DoGetStyleDisplay(int) ] when print-previewing paradiso-design.net/videostandards.html"",""critical""";;
"596245,""Firefox 4.0b5 Crash Report [@ nsStyleContext::Release() ] [@ nsStyleContext::~nsStyleContext ] Search Mozilla Support for Help"",""critical""";;
"596988,""Crash [@ js_ConcatStrings]"",""critical""";;
"606960,""crash [@ js::Interpret(JSContext*, JSStackFrame*, unsigned int, JSInterpMode) ]"",""critical""";;
"588158,""Crash [@ nsLineBox::IndexOf] with -moz-column, float"",""critical""";;
"595208,""Crash  [@ js::PropertyCache::fullTest(JSContext*, unsigned char*, JSObject**, JSObject**, js::PropertyCacheEntry*) ] with Firebug, eventbug"",""critical""";;
"595604,""Crash on peacekeeper benchmark [@ js_GetPropertyHelper(JSContext*, JSObject*, int, unsigned int, js::Value*) ] or [@ js::mjit::ic::GetProp(js::VMFrame&, unsigned long) ] or [@ WillDeadlock ]"",""critical""";;
"595743,""Crash [@ jsd_FunctionCallHook ]  [@ XUL@0xba0d49 ] with Firebug or Venkman open, [@ jsd_Lock ]"",""critical""";;
"603077,""crash [@ JSC::X86Assembler::movl_i32m(int, int, JSC::X86Registers::RegisterID) ]"",""critical""";;
"608868,""Firefox/4.0b8pre crash [@ GetPropertyHelper<ScopeNameCompiler>::testForGet() ][@ GetPropertyHelper<GetPropCompiler>::testForGet() ]"",""critical""";;
"609244,""crash [@ PopActiveVMFrame ]"",""critical""";;
"601982,""Crash in [@ AtSafePoint ]"",""critical""";;
"616762,""crash [@ js::GetFlatUpvar(JSContext*, JSObject*, int, js::Value*) ][@ js::GetFlatUpvar ]"",""critical""";;
"616288,""crash [@ nsAutoCompleteController::StartSearch ] when typing things too rapidly inside the location bar"",""critical""";;
"593557,""Crash [@ JSObject::getClass | regexp_construct] with fragile testcase"",""critical""";;
"589296,""Crash in [@ nsHttpChannel::ContinueProcessResponse(unsigned int) ][@ nsHttpChannel::ContinueProcessResponse]"",""critical""";;
"613079,""WebGL crash [@mozilla::gl::GLContextProviderGLX::CreateOffscreen]"",""critical""";;
"602115,""Crash [@ txExecutionState::popTemplateRule]"",""critical""";;
"601699,""Crash [@ nsSVGPathElement::GetMarkPoints]"",""critical""";;
"590291,""Crash [@ nsSVGGlyphFrame::GetExtentOfChar] with getExtentOfChar(0)"",""critical""";;
"589329,""crash in [@ XPCConvert::JSData2Native]"",""critical""";;
"595278,""Crash in [@ js::DeepBail ] when clicking """"Skip"""" in video"",""critical""";;
"595668,""Twitter.com crash after JM merge [@ nsJSUtils::GetStaticScriptGlobal(JSContext*, JSObject*)]"",""critical""";;
"601102,""Crash in exn_trace [@ js::Shape::trace(JSTracer*) ][@ js::Shape::trace ] mainly with TestPilot 1.1 and below"",""critical""";;
"599341,""Firefox 4.0b5 and b6 crash [@ PL_DHashTableOperate | nsObjectFrame::StopPluginInternal ][@ PL_DHashTableOperate | nsPresContext::GetRootPresContext()]"",""critical""";;
"601543,""Crash [@ txMozillaXSLTProcessor::SetParameter]"",""critical""";;
"604653,""64bit Mac build crashes with negotiate auth and Kerberos [@ Kerberos@0x6a163 ]"",""critical""";;
"601829,""Crash [@ JSObject::getClass | XPCWrapper::IsSecurityWrapper]"",""critical""";;
"604365,""crash [@ xpc::holder_get ] [@ xpc::GetWrappedNativeObjectFromHolder ]"",""critical""";;
"605760,""crash [@ xpc::AccessCheck::documentDomainMakesSameOrigin(JSContext*, JSObject*) ]"",""critical""";;
"618871,""Assertion failure: compartment mismatched [@ jscntxtinlines.h:541]"",""critical""";;
"603531,""""""ASSERTION: bad outer object hook"""" and crash [@ js::gc::Cell::compartment]"",""critical""";;
"613376,""[Mac, OOPP] Firefox 4.0b8pre crash in [@ nsNPAPIPluginInstance::GetOwner ], possibly only with Silverlight plugin"",""critical""";;
"612098,""Firefox 4.0b7 crash [@ nsTextFrame::GetTrimmedOffsets(nsTextFragment const*, int) ]"",""critical""";;
"615475,""Crash [@ nsTextFrame::GetTrimmedOffsets] [@ GetTrimmableWhitespaceCount] with a11y, text wrapping"",""critical""";;
"595924,""Firefox 4.0b5 Crash Report [@ crc32_little ]"",""critical""";;
"596429,""Firefox 4.0b5 Crash Report [@ @0x0 | nsFastLoadFileWriter::Open() ]"",""critical""";;
"588773,""crash [@ nsMsgSearchOfflineMail::ProcessSearchTerm(nsIMsgDBHdr*, nsIMsgSearchTerm*, char const*, nsIMsgSearchScopeTerm*, nsIMsgDatabase*, char const*, unsigned int, int, int*)]"",""critical""";;
"607058,""crash [@ nss_cms_decoder_work_data]"",""critical""";;
"616300,""crash [@ nsPrintEngine::DoCommonPrint(int, nsIPrintSettings*, nsIWebProgressListener*)]"",""critical""";;
"605264,""Crash [@ strcmp | nsHTMLMediaElement::Observe] with QI to nsIObserver"",""critical""";;
"610941,""Assertion failure: compartment mismatched [@ jscntxtinlines.h:541]"",""critical""";;
"629035,""Crash Report [@ nsCSSFrameConstructor::SetUpDocElementContainingBlock(nsIContent*) ][@ nsCSSFrameConstructor::SetUpDocElementContainingBlock ]"",""critical""";;
"620984,""Firefox 4.0b8 Crash Report [@ DEBUG_CheckWrapperThreadSafety(XPCWrappedNative const*) ]"",""critical""";;
"620158,""Crash while printing [@ nsCOMPtr_base::assign_from_qi | nsDocShell::SetTreeOwner ]"",""critical""";;
"636776,""Crash [@ nsSHEntry::GetParent(nsISHEntry**) ][@ @0x0 | nsSHEntry::GetParent(nsISHEntry**) ][@ nsDocShell::SetHistoryEntry(nsCOMPtr<nsISHEntry>*, nsISHEntry*) ][@ @0x0 | nsDocShell::SetHistoryEntry(nsCOMPtr<nsISHEntry>*, nsISHEntry*) ]"",""critical""";;
"637621,""Crash [@ nsRange::IsValidBoundary] after selected node is GCed"",""critical""";;
"638756,""Crash in nsWindow::HandleScrollingPlugins when using the mouse wheel and with the Elantech hack enabled [@ nsWindow::HandleScrollingPlugins ][@ _SEH_prolog4 ][@ nsWindow::ProcessMessage(unsigned int, unsigned int&, long&, long*) ][@ FindNCHit ]"",""critical""";;
"626361,""Fennec crash [@ EqualityCompiler::update ]"",""critical""";;
"620658,""Crash [@ libc-2.11.so + 0x326b5 ] during browser_auth.js on Linux64 mochitest-other debug"",""critical""";;
"635191,""Crash [@ nsObjectFrame::GetImageContainer(mozilla::layers::LayerManager*) ]"",""critical""";;
"630533,""JM: OOM crash [@ JSObject::updateFlags]"",""critical""";;
"633383,""[Mac] Firefox 4.0b12pre crash [@ NS_StackWalk ]"",""critical""";;
"635532,""Crash [@ nsHTMLEditor::HideGrabber() ]"",""critical""";;
"630243,""Crash Reports for [@ js::MaybeGC(JSContext*)]"",""critical""";;
"623166,""Fennec crash [@ js::AbortRecordingImpl ]"",""critical""";;
"626599,""Crash mainly at startup [@ js_SetDebugMode ]"",""critical""";;
"623638,""Crash [@ nsPluginStreamListenerPeer::SetUpStreamListener ] [@ nsPluginStreamListenerPeer::SetUpStreamListener(nsIRequest*, nsIURI*) ]"",""critical""";;
"629265,""Crash in NVIDIA driver 260.19 on linux 64bit w/ layers acceleration & flash plugin [@ zero@0x5fddf ] [@ zero@0x5fdd7 ] [@ zero@0x41667 ] [@ zero@0x4166f ] [@ @0x0 | zero@0x5fdd7 ]"",""critical""";;
"632867,""Firefox Beta 11 crash in glXQueryVersion [@ libc-2.12.2.so@0x33b45]"",""critical""";;
"636921,""WebGL crash [@ns_if_addref<nsISupports*>]"",""critical""";;
"633453,""Crash [@ gfxTextRun::FetchGlyphExtents ]"",""critical""";;
"627656,""Crash in nsCocoaWindow::DrawOver [@ GeForceGLDriver@0x12910 ] in glDeleteTextures"",""critical""";;
"630957,""Firefox 4.0b11pre Crash [@ nsGenericElement::GetChildrenList ] with Firebug 1.7X and below"",""critical""";;
"634542,""Spike in crashes [@ call_trace ]  among users with Firebug installed + [@ JSStackFrame::callObj() ]"",""critical""";;
"621009,""Crash with moz-icon url [@ nsTHashtable<mozilla::places::History::KeyClass>::s_HashKey ][@ nsTHashtable<mozilla::places::History::KeyClass>::s_HashKey(PLDHashTable*, void const*) ][@ mozilla::places::URIBinder::Bind]"",""critical""";;
"629285,""Firefox 4.0b10 Crash [@ AsyncGetBookmarksForURI<void (nsNavBookmarks::*)(mozilla::places::ItemChangeData), mozilla::places::ItemChangeData>::HandleResult ][@ mozilla::places::ItemChangeData::ItemChangeData(mozilla::places::ItemChangeData const&)]"",""critical""";;
"626014,""Crash when hiding Menubar with URL and search box [@ nsTextControlFrame::SetSelectionInternal(nsIDOMNode*, int, nsIDOMNode*, int) ]"",""critical""";;
"635636,""Crash [@ nsHTMLEditRules::DocumentModifiedWorker] with navigated-away designMode document"",""critical""";;
"620799,""[32-bit Mac OS X] Flash Crash taking down browser [@ gfxContext::Translate]"",""critical""";;
"624645,""OOM crash [@ operator new | js::InitJIT | JSCompartment::init]"",""critical""";;
"631213,""Crash Report [@ TextUpdater::FireEvent(nsAString_internal const&, unsigned int, int) ]"",""critical""";;
"625247,""Firefox 4.0b10pre crash [@ arena_dalloc | free | nsDisplayListBuilder::LeavePresShell(nsIFrame*, nsRect const&) ][@ RtlEnterCriticalSection ]"",""critical""";;
"626195,""Spell checker crash with French dictionaries 4.0 or Hunspell 1.2.12 and below [@ AffixMgr::suffix_check(char const*, int, int, PfxEntry*, char**, int, int*, unsigned short, unsigned short, char) ][@ AffixMgr::suffix_check ]"",""critical""";;
"631423,""crash [@ mozilla::places::GenerateRandomBytes]"",""critical""";;
"635329,""Crash [@ nsBidiPresUtils::RemoveBidiContinuation] with large margin, changing text node"",""critical""";;
"632343,""Running automated Firebug tests crashes Firefox [@ js::mjit::EnterMethodJIT]"",""critical""";;
"628603,""Crash in nsDocAccessible::CacheChildrenInSubtree [@ nsAccessNode::IsContent() ]"",""critical""";;
"633511,""WebGL broken with D2D [@ gfxASurface::GetContentType()]"",""critical""";;
"625991,""Crash when running Mozmill builds in offline mode [@ nsServerSocket::nsServerSocket]"",""critical""";;
"631607,""Crash while spell checking with French modern dictionary 4.0.3 [@ mozalloc_abort(char const* const) ][@ mozalloc_abort(char const* const) | mozalloc_handle_oom() ] or [@ linux-gate.so@0x424 ]"",""critical""";;
"628152,""mozalloc_abort (possibly NS_RUNTIMEABORT) crashes in gfxFontGroup::BuildFontList [@ mozalloc_abort(char const* const) ][@ mozalloc_abort(char const* const) | mozcrt19.dll@0x1327f ] (was [@ mozcrt19.dll@0x1327f ])"",""critical""";;
"626051,""Fennec crash [@ libz.so@0x14b4 ] [@ libz.so@0x14d4 ] [ @ nsACString_internal::Replace | mozilla::ipc::AsyncChannel::OnDispatchMessage ]"",""critical""";;
"634825,""crash [@ nsBuiltinDecoderStateMachine::Run()][@ nsBuiltinDecoder::GetPreloadAction ]"",""critical""";;
"622886,""spike in crashes [@ gfxContext::gfxContext(gfxASurface*) ]"",""critical""";;
"640652,""Firefox 4.0 Crash [@ nsEditor::Init(nsIDOMDocument*, nsIPresShell*, nsIContent*, nsISelectionController*, unsigned int) ] with nsXULElement::UnsetAttr on the stack"",""critical""";;
"645289,""Crash [@ nsNPAPIPluginInstance::GetImage ] mainly with Webex"",""critical""";;
"657585,""Crash [@ js_GetPropertyHelperInline] or [@ js_str_charAt] or [@ js_ValueToString]"",""critical""";;
"653631,""Crash [@ JSStackFrame::isDummyFrame] with mozRequestAnimationFrame"",""critical""";;
"643906,""Firefox 4.0 Crash Report [@ nsAccessible::AsHyperText() ]"",""critical""";;
"644084,""crash [@ nsAccessNodeWrap::get_attributesForNames(unsigned short, unsigned short**, short*, unsigned short**)]"",""critical""";;
"648988,""crash [@ nsIContent::Tag()]"",""critical""";;
"663295,""""""ASSERTION: Can't find frame in lines!"""" with -moz-column, pre-line, bidi"",""critical""";;
"664123,""""""ASSERTION: Why don't we have a document type node?"""" and null deref"",""critical""";;
"664159,""Firefox 7.0a1 Crash Report [@ js::ContextStack::popInvokeArgs(js::InvokeArgsGuard const&) ]"",""critical""";;
"637367,""Firefox 4.0b12 crash [@ DrawPlugin ]"",""critical""";;
"524921,""Firefox crash on image with src set to a resource with multipart/x-mixed-replace content type [@js_LookupPropertyWithFlags ] or [@RtlEnterCriticalSection ]"",""critical""";;
"395316,""Crash [@ nsCachedStyleData::GetStyleDisplay] [@ DoDeletingFrameSubtree] with -moz-column and float"",""critical""";;
"585913,""[adbe 2690466] Flash crash in [@ F957328252________________________ ]"",""critical""";;
"465980,""crash in array push exceeding length limit [@ @0xffff07c7 - InitArrayElements]"",""critical""";;
"513747,""[10.6] SQLite incompatibility causes crashes on Snow Leopard (Mac OS X 10.6)"",""critical""";;
"468563,""Another crash [@ GetChildListNameFor] with -moz-column, position:absolute"",""critical""";;
"614499,""Crash [@ nsSHTransaction::GetPrev ]"",""critical""";;
"557931,""Crash [@ mozilla::widget::WindowHook::Lookup] with createTaskbarTabPreview"",""critical""";;
"662562,""TI: crash [@js::analyze::UntrapOpcode::UntrapOpcode]"",""critical""";;
"531033,""Imap (GMail) INBOX: corrupted (mixed-up) messages due to synch. while reading (offlin-use=on)"",""critical""";;
"665273,""Crash [@ GetElement] or """"Assertion failure: index >= 0,"""""",""critical""";;
"595364,""D2D crash on various Intel GMA X3000 cards [@ igd10umd32.dll@0x1195c ] [@ igd10umd32.dll@0x1e1ba0 ]"",""critical""";;
"590533,""GC blocks and never completes while workers are running"",""critical""";;
"480686,""""""ABORT: comparing iterators over different lists"""" with -moz-column, rtl, background image"",""critical""";;
"587268,""""""Assertion failure: !p"""" with duplicate form elements [@ Enumerate<KeyEnumeration>]"",""critical""";;
"627286,""[ANGLE] WebGLES shader crash [@yylex_CPP]"",""critical""";;
"626856,""[ANGLE] WebGLES shader crash [@CPPErrorToInfoLog]"",""critical""";;
"626835,""[ANGLE] WebGLES shader crash [@IncLineNumber]"",""critical""";;
"628349,""[ANGLE] WebGLES shader crash [@CPPifdef]"",""critical""";;
"429642,""Crash [@ nsAccessibleWrap::get_accKeyboardShortcut(tagVARIANT, unsigned short**) ]"",""critical""";;
"641479,""""""Assertion failure: !cx->isExceptionPending()"""" with JSON.parse"",""critical""";;
