"226760,""Client Certificate 'pencil' icon missing at sent and received eMails in eMail function."",""major""";;
"227958,""big5, gb2312 and ksc5601.1987-0 fonts are not listed in the font selection menu"",""major""";;
"223815,""a coded character in """"base href ="""" shortens the resulted link by two characters"",""major""";;
"228922,""Official 1.6b overlooks math fonts properties files"",""major""";;
"218697,""[BEOS] Looper not always unlocked on a resize"",""major""";;
"222037,""HTTPS doesn't work under BONE netstack in 1.5* trunk"",""major""";;
"211587,""Acrobat plugin crashes on Solaris in Moz 1.4, libXm.so not loaded"",""major""";;
"2254,""Large text page takes 10x longer to lay out on Mac"",""major""";;
"3883,""Kinsoku problem | Line cannot begin with A7-AF and 829F-8396 characters"",""major""";;
"227540,""ClearTimeout() not working ?"",""major""";;
"231298,""""""Page Setup"""" doesn't work"",""major""";;
"222031,""OSX getaddrinfo returns concatenated results from /etc/hosts and DNS, which breaks /etc/hosts based ad blocking"",""major""";;
"219913,""if gethostbyname() blocks because a hostname gets stuck resolving, the entire browser becomes unusable (with fix)"",""major""";;
"63137,""[FIX]View Source converts tags to lower case"",""major""";;
"221638,""NSS fails NIST tests for certs with DSA signatures"",""major""";;
"215406,""Remove all text styles menu item and key binding both no longer working"",""major""";;
"171325,""Table not laid out properly on initial reflow"",""major""";;
"184809,""only prints blank pages"",""major""";;
"216317,""usecss as parameter for execCommand results in an exception"",""major""";;
"232545,""Text included by <marquee></marquee> is not shown"",""major""";;
"233038,""Chain validation fails when perm cert is issued by a temp cert"",""major""";;
"148914,""SVG ouput is horribly corrupt when using nvidia's X11 driver at 24bit depth."",""major""";;
"113561,""transparent images defined as background aren't rendern properly"",""major""";;
"216800,""drag-n-drop to a GTK2 mozilla build often fails"",""major""";;
"229634,""Width of iframe/img in table can't be 100% if an inline element is placed before that"",""major""";;
"217817,""Sequence of 100% IFRAMEs or IMG causes only the first one to be displayed"",""major""";;
"228870,""Page setup: all fields blank, settings ineffective and forgotten"",""major""";;
"235053,""[FIXr]Flash objects don't work if type attribute is specified"",""major""";;
"234675,""[FIXr]flash movie is cut in 1.5 and 1.6"",""major""";;
"235298,""background image renders page unreadable: shows colored hash on black"",""major""";;
"45421,""Offline: No feedback when browsing to an uncached URL in offline mode"",""major""";;
"208047,""name constraint checking logic does not comply with RFC 3280"",""major""";;
"236438,""Wrong x/y values sent on image button (input[type=image])"",""major""";;
"51938,""Getting the frame for a window coordinate is inefficient (GetFrameForPoint)"",""major""";;
"233142,""onmouseover that doesn't return prevents URLs from appearing in status bar"",""major""";;
"227267,""Upload file doesn't work well. It just upload file with zero size. [ftp only?]"",""major""";;
"237090,""TR height attribute ignored"",""major""";;
"219302,""[FIXr]Infinite loop creating http channels for astrophy"",""major""";;
"209814,""PR_dtoa blows up when executed on an ARM platform"",""major""";;
"230267,""BeOS: The caret is stuck or hidden (when GIF animations are visible)"",""major""";;
"234299,""Mozilla crashes when quitting it after installing an XPI"",""major""";;
"172896,""remove NS_BLOCK_WRAP_SIZE"",""major""";;
"237332,""css is ignored, when """"Every time I view the page"""" is checked."",""major""";;
"237855,""Mozilla doesn't recognise MathML 2.0 DOCTYPE and DTD and chokes on its entities"",""major""";;
"235719,""mozilla toplevel windows don't generate at-spi window: events"",""major""";;
"230730,""Table (with relative positioning) disappearing on resize"",""major""";;
"238957,""15% Tp regression on redwood (gtk2 Firefox)"",""major""";;
"92143,""resizing the browser window distorts the layout"",""major""";;
"122501,""[viewpoint] keyboard events aren't passed to windowless plugin correctly"",""major""";;
"105417,""NPN_PostURL not always working correctly [like with binary file data]"",""major""";;
"36997,""nested EMBED tag incorrectly placed if align=top on parent OBJECT"",""major""";;
"116392,""[viewpoint] keyboard events aren't getting to ANY plugin without a child window"",""major""";;
"108957,""JRE auto-detection needs to be version specific"",""major""";;
"127237,""Full-Screen mode does not give start-bar back after crash"",""major""";;
"165353,""Regular Expression parsed incorrectly"",""major""";;
"233631,""GetApplicationLocale should not be used with FormatTime methods in order to support user's customisation (OS X is affected)"",""major""";;
"161174,""Hotmail Chinese attachment filename is displayed as question marks on download file dialog"",""major""";;
"136322,""Character coding menu doesn't work in Source window (it becomes blank!)"",""major""";;
"20445,""No network error messages thru dialog"",""major""";;
"235690,""mozilla menu items' AtkAction interface is nonfunctional"",""major""";;
"237578,""GSS_C_NT_HOSTBASED_SERVICE not found even though it should be"",""major""";;
"239078,""Hit Enter/Return focus a button doesn't  respond when <base target =""""_blank"""">"",""major""";;
"237684,""AIX: negotiateauth extension fails to build"",""major""";;
"237913,""layout/rendering problem on versiontracker"",""major""";;
"239405,""strchr, strrchr, etc. implicit const_cast can cause problems for shared string buffers"",""major""";;
"165772,""Table splitting can be incorrect with rowspan cells"",""major""";;
"240449,""Infinite loop in DocumentViewerImpl::CreateStyleSet"",""major""";;
"144188,""Type TAB in mail -> Recipient sees space or newline (line break)"",""major""";;
"192671,""Marquee doesn't work with two text styles"",""major""";;
"232958,""[BEOS] Condvar implementation is not properly implemented"",""major""";;
"233261,""DL/DT/DD polish"",""major""";;
"85656,""PAC: liav_a@yahoo.com's file"",""major""";;
"191715,""PAC: did not work, after a external site is shown (fix Resolve)"",""major""";;
"102138,""get REQUIRES failsafe for transformiix"",""major""";;
"242602,""mozilla hangs after entering password fetching mail"",""major""";;
"240827,""PL_DestroyEventQueue never called: (pipe) file descriptors are leaked"",""major""";;
"146065,""Accessibility module assumes HTML, does not work with XHTML"",""major""";;
"243345,""[FIX]bugzilla request dropdowns show strange character"",""major""";;
"181228,""Selection is not printed out"",""major""";;
"121489,""nsIFile does not return null when top of volume is reached"",""major""";;
"84738,""leafName returns a wrong string [PATCH]"",""major""";;
"241447,""Typing in toolbar affected by character duplication (doubled / duplicated characters in address bar / text fields)"",""major""";;
"184219,""get cvs version of Ldap C-SDK and make of ldap c sdk failed"",""major""";;
"226639,""[NTLM] Can't access host in NTLM mode"",""major""";;
"130477,""Double-click on last file in filepicker window opens 2nd file past target file"",""major""";;
"44272,""javascript escape and unescape don't work properly with unicode chars"",""major""";;
"3935,""mozilla-native pseudo classes and properties should be marked as such [SELECT]"",""major""";;
"201839,""Clicking link during paint suppression loads link as if it were part of paint-suppressed page"",""major""";;
"245399,""nsEscapeHTML* should escape single quote"",""major""";;
"113805,""Font size and font family can't be changed for iso-8859-3 (Latin 3, South European)"",""major""";;
"17158,""""""no proxy for"""" isn't implemented"",""major""";;
"237048,""Secunia wrongly claims 1.5 & 1.6 vulnerable to bug 213012 (Cookie Path Directory Traversal Vulnerability)"",""major""";;
"217580,""nsILocalFile::AppendRelativePath accepts .."",""major""";;
"111317,""Need to implement SVG presentation attributes"",""major""";;
"148455,""SVG path statement does not display correctly"",""major""";;
"247737,""PK11_PQG_ParamGenSeedLen returns invalid PQGParams and Verify"",""major""";;
"219355,""XML Parsing Error: undefined entity on files with Mime-Type: application/xhtml+xml, including about:, or """"text/xml"""""",""major""";;
"151501,""Mozilla cannot FTP to servers located on an OpenVMS system"",""major""";;
"205165,""a href link fails to work until window is resized"",""major""";;
"246060,""proxy.pac failover does not work, if proxy computer is unreachable"",""major""";;
"249665,""<textarea> does not recognize newlines"",""major""";;
"235826,""Implement <svg:script> tag"",""major""";;
"220519,""[FIX]Imagemaps are broken in 27th nightly builds - latest CVS pulls."",""major""";;
"221644,""NSS fails NIST path length constraint tests"",""major""";;
"194872,""CAPS vulnerability when doing cross-site-scripting with frames from different origins and different CAPS settings (allAccess, noAccess)."",""major""";;
"237170,""onmouseup/down fired wrong on relative position"",""major""";;
"251833,""onChange refired when pull-down menu loses focus"",""major""";;
"248172,""XMLSerializer corrupts namespace prefixes when XHTML namespace is used"",""major""";;
"84568,""[Xlib] xlib port does not support netscape plugins"",""major""";;
"243392,""Execution of external javascript included by src don't stop"",""major""";;
"202388,""runtime switch between system prefs and mozilla prefs"",""major""";;
"250692,""Unable to make selection, drag text or place the cursor with mouse on Netscape.com's Webmail - among other sites.  Form textarea."",""major""";;
"255929,""Can't drag scrollbars with the mouse in Print Preview"",""major""";;
"254510,""Bug 200433 regressed by patch in bug 253597"",""major""";;
"254997,""Caret tracking by line (down arrow) skips over huge portions of the document"",""major""";;
"225615,""memory leak in SSLSocket.socketConnect"",""major""";;
"254061,""Scrollbar inside dropdown doesn't respond to mouse click events in the correct position."",""major""";;
"86446,""linux-alpha xptcstubs needs to be fixed for gcc3"",""major""";;
"239535,""[Mac] nsDateTimeFormatMac is broken in Japanese locale (Page Info fails to load / Media Tab doesn't work / Cookie Manager doesn't show """"Expires"""")"",""major""";;
"258300,""Many character encoding is unselectable in setting of Default Character Encoding."",""major""";;
"224566,""JVM crashes after a while when server accepting SSL connections"",""major""";;
"254053,""CSS rendered differently when linked as alternate stylesheet"",""major""";;
"130492,""{inc} Table reflow sometimes fails, resulting overlapping cells [colgroup + rowspan]"",""major""";;
"257669,""nested svg tags"",""major""";;
