"238667,""""""in a comment on the"""" is awkward in """"file_too_large"""" error"",""trivial""";;;
"240252,""""""users who are a"""" is awkward and should be rewritten"",""trivial""";;;
"237512,""Should auth_err_tag be listed in <tt>"",""trivial""";;;
"237513,""Change password uses semi empty <th>"",""trivial""";;;
"237514,""Confirmed email address is missing </td>"",""trivial""";;;
"237517,""inconsistent spelling of cancelled or canceled"",""trivial""";;;
"237772,""instances of """"a terms.bug"""" should be replaced with """"terms.abug"""""",""trivial""";;;
"237627,""reports.cgi doesn't detect invalid dataset name"",""trivial""";;;
"238656,""reword """"Account self-creation"""""",""trivial""";;;
"249862,""Login page has duplicate </tr>"",""trivial""";;;
"249875,""buglist does not pass w3c validation"",""trivial""";;;
"252002,""Missing space between 'inBugzilla' in bug creation guided form"",""trivial""";;;
"254587,""group description not displayed on delete group confirm page"",""trivial""";;;
"254729,""editproducts generates warnings in error log"",""trivial""";;;
"249385,""Typo in the documentation for """"good bug report writing"""""",""trivial""";;;
"249798,""SQL capitalization patch in sanitycheck.cgi"",""trivial""";;;
"251427,""Create Attachment Status does not alphabetize Product list"",""trivial""";;;
"248685,""Header lacking terms in showdependencytree"",""trivial""";;;
"250979,""edit.html.tmpl and edit-multiple.html.tmpl use wrong name to reference to severity anchor, needs change to bug_severity"",""trivial""";;;
"248993,""Software error: Missing parameters at /opt/webtools/bugzilla/editusers.cgi line 331."",""trivial""";;;
"249868,""Series pages do not validate"",""trivial""";;;
"251596,""show.html template doesn't use customized body attribute"",""trivial""";;;
"264227,""Documentation manual content truncated on PDF version for 2.16.6"",""trivial""";;;
"258938,""Minor tweak to editmilestones templatization"",""trivial""";;;
"267774,""Remove unused variable in process_bug.cgi"",""trivial""";;;
"270607,""Wrong closing tag"",""trivial""";;;
"269958,""Change the link to Apache bugzilla"",""trivial""";;;
"275187,""Information about bugs remaining in 2.18 needs to be updated"",""trivial""";;;
"271306,""defaultquery is used by default to submit queries, not bugs"",""trivial""";;;
"274134,""Invalid path to padlock.png"",""trivial""";;;
"273209,""Checksetup.pl-created skins/.cvsignore is annoying in cvs update"",""trivial""";;;
"277864,""Change 'of' to from in deleted component message"",""trivial""";;;
"822845,""Use 'this' rather than 'self' in gPluginHandler.handleEvent"",""trivial""";;;
"823694,""Unprefix the only -moz-radial-gradient in comm-central"",""trivial""";;;
"814739,""rename gMsgCompose in addressbook-panel.js to something unique"",""trivial""";;;
"673666,""[de] browser/chrome/browser/aboutSyncTabs.dtd, incorrect plural 'Tab' in tabs.context.openMultipleTabs.label"",""trivial""";;;
"823292,""Stop setting the obsolete browsingmode attribute"",""trivial""";;;
"822822,""fix """"warning: comparison between signed and unsigned integer expressions [-Wsign-compare]"""" in nsMailApp.cpp and nsSuiteApp.cpp"",""trivial""";;;
"336625,""When dragging & dropping text into search bar, it is grey, search doesn't work"",""trivial""";;;
"824644,""Typo in code comment: request_cahce"",""trivial""";;;
"824296,""fix some signed/unsigned comparison problems and compile warnings in nsMsgFilterList.cpp"",""trivial""";;;
"822131,""Remove nsISupportsArray usage from nsIMsgFilterService::applyFiltersToFolders and nsMsgFilterAfterTheFact::nsMsgFilterAfterTheFact"",""trivial""";;;
"809418,""Use nsMsgFolderFlags::SpecialUse constant instead of enumerating all the individual values at various places"",""trivial""";;;
"819283,""Downloads panel footer overlaps panel border"",""trivial""";;;
"825967,""Typo in 'MutationEventWarning' in dom.properties"",""trivial""";;;
"820564,""Drop support for Solaris versions older than Solaris 8 (SunOS 5.8)"",""trivial""";;;
"816914,""per-window PB: about:privatebrowsing Information text is not correct"",""trivial""";;;
"525900,""Wrong plural form for unread when selecting multiple messages"",""trivial""";;;
"734777,""""""ASSERTION: value should always be stored and non-empty when state set"""""",""trivial""";;;
"728667,""Holiday calendar for South Africa 2012-2015"",""trivial""";;;
"819546,""Firefox Marketplace page should set ignore pointer events"",""trivial""";;;
"828066,""Don't use -I/usr/dt/include -I/usr/openwin/include on Solaris"",""trivial""";;;
"825605,""Element.setAttribute(attr, null)";" now sets the attribute to the string """"null"""" instead of the empty string"",""trivial""";;
"829852,""Bugzilla/Install/Requirements.pm no longer uses Safe"",""trivial""";;;
"829939,""Only build default_authorizer on request"",""trivial""";;;
"830373,""Remove the unused global/help.html.tmpl template"",""trivial""";;;
"829699,""Typo in message for both CSP headers"",""trivial""";;;
"786648,""Stop stealing strings for log viewer"",""trivial""";;;
"669042,""update text on Firefox download page to be less version-specific"",""trivial""";;;
"390465,""Apple's software list attributes wrong license to Firefox"",""trivial""";;;
"461913,""Remove remaining XP_MAC code from /directory"",""trivial""";;;
"715559,""Remove Windows CE support, in LDAP C-SDK"",""trivial""";;;
"833949,""convert nsMsgMailNewsUrl::m_cachedMemCacheEntries from nsISupportsArray to nsCOMArray"",""trivial""";;;
"831372,""Typo in message for both CSP headers"",""trivial""";;;
"834770,""testserver.pl should support uppercase URLs"",""trivial""";;;
"669131,""Misleading number word in pref.group.global.links.help"",""trivial""";;;
"834028,""Wrong parameter name for fEAlert method in nsIImapServerSink interface"",""trivial""";;;
"821066,""Remove dead remotedesc/localdesc messages and events from sipcc"",""trivial""";;;
"838715,""nsHTMLTagList.h documentation has some sentences that lack periods at the end"",""trivial""";;;
"563203,""move default plugin milestone"",""trivial""";;;
"838552,""nsSessionStartup.js' debug code is noisy"",""trivial""";;;
"839839,""Minor nsPlaceholderFrame code cleanup"",""trivial""";;;
"840367,""nsCSSKeywordList.h violates its rules"",""trivial""";;;
"841988,""Declare loop-iterator variables in the 'for' statement for better scoping, in nsTextFrameThebes.cpp"",""trivial""";;;
"841261,""nsFrameIterator constructor should use init list to initialize its variables"",""trivial""";;;
"839779,""pagination is moving."",""trivial""";;;
"844261,""Typo introduced in customize_help.xhtml by Bug 652328"",""trivial""";;;
"843931,""Make nsLineLayout::NewPerFrameData() allocation infallible"",""trivial""";;;
"843925,""Make nsLineLayout::NewPerSpanData() allocation infallible."",""trivial""";;;
"842931,""Fix -Wunused-private-field warning: remove unused private member variable nsPKCS12Blob::mTmpFilePath"",""trivial""";;;
"827581,""Make JS_GetStringCharsZ call JS_GetStringCharsZAndLength"",""trivial""";;;
"844611,""Use entity rather than fixed string for """"SeaMonkey"""" in help content"",""trivial""";;;
"842320,""Use """"website"""" rather than """"web site"""" in en-US preference panes"",""trivial""";;;
"842324,""Use """"website"""" rather than """"web site"""" in en-US help content"",""trivial""";;;
"844820,""Fix two benign data races around nsTArray::sEmptyHdr"",""trivial""";;;
"845794,""Adjust Autophone UnitTest chunking"",""trivial""";;;
"845770,""Change fails-if(Android) javascript date tests to random-if(Android)."",""trivial""";;;
"844781,""Element.setAttribute(attr, null)";" now sets the attribute to the string """"null"""" instead of the empty string"",""trivial""";;
"835581,""ReferenceError: reference to undefined property Cc['@mozilla.org/xpcom/mac-utils";"1'] in nsURLFormatter.js"",""trivial""";;
"843830,""QCMS enums """"repeated"""" in gfxPlatform.cpp"",""trivial""";;;
"365367,""""""@mozilla.org/consolemessage";"1"""" not usable"",""trivial""";;
"726808,""Release notes list does not have version 10.0 and 10.0.1"",""trivial""";;;
"696735,""Update the HTML parser translation for post-PRBool era"",""trivial""";;;
"392672,""four white pixel around progress bar in download manager"",""trivial""";;;
"539518,""Remove fix-macosx-stack.pl (obsoleted by .py)"",""trivial""";;;
"626127,""stray extensions.newAddons pref reference in nsBrowserGlue.js"",""trivial""";;;
"815599,""'unused variable' warnings in gfx/2d/Blur.cpp"",""trivial""";;;
"339631,""In <pluginInstallerDatasource.js>, useless |const RDF_NS|"",""trivial""";;;
"833988,""Convert nsMsgCompose::BuildMailListArray nsISupportsArray argument to something better"",""trivial""";;;
"722758,""Print button is misaligned in the Mail & News toolbar with the Modern theme"",""trivial""";;;
"848292,""Icons for special IMAP folder (Inbox, trash, ...)  are not shown when folder is shared"",""trivial""";;;
"92979,""Remove unused parameters in nsNetUtil.h methods"",""trivial""";;;
"850126,""token id defined twice on logged out pages"",""trivial""";;;
"849277,""Remove unused content permission strings for Firefox for Android"",""trivial""";;;
"850322,""make see-also's (add) button consistent with other buttons"",""trivial""";;;
"657946,""Arrows created by sorttable.js point in the opposite direction of arrows created by the built-in Bugzilla DB sort, on buglist.cgi"",""trivial""";;;
"850466,""do some trivial optimisations in mailnews/base/utils/folderUtils.jsm"",""trivial""";;;
"850964,""Remove obsolete NS_FRAME_INVALIDATE_ON_MOVE flag"",""trivial""";;;
"453980,""<nsSidebar.js> |function srGetStrBundle()|: replace it by a getter, maybe simply """"inline/remove"""" it"",""trivial""";;;
"851532,""OS and Firefox version selectors should have cursor: pointer to look less like text fields"",""trivial""";;;
"536771,""README is invalid html"",""trivial""";;;
"851911,""Unused variable rv in MakeOrSetMinidumpPath() in nsAppRunner.cpp"",""trivial""";;;
"603241,""[config] Add pdx.edu Portland State University"",""trivial""";;;
"739497,""The comment of filter method seems wrong"",""trivial""";;;
"533361,""""""TLS"""" should be called """"STARTTLS"""""",""trivial""";;;
"691997,""Code cleanup for Bug 172051 - Add localizable error messages for NSS error codes"",""trivial""";;;
"853095,""Code cleanup for Bug 172051 - remove unneeded headers in lib/nss/nssinit.c"",""trivial""";;;
"329963,""Shouldn't nsIDOMNavigator's reference to preference() be updated"",""trivial""";;;
"851849,""Minor nsBlockFrame::AddFrames() cleanup"",""trivial""";;;
"851841,""Make nsListBoxBodyFrame::RemoveChildFrame assertions fatal"",""trivial""";;;
"852670,""Make nsContainerFrame::SetPropTableFrames return void since it's infallible."",""trivial""";;;
"854412,""search plugin does not use bmo favicon but the generic dino head"",""trivial""";;;
"852943,""selectClassification is no longer used"",""trivial""";;;
"853309,""Fix typo in comments and logs: |recieve| -> |receive|"",""trivial""";;;
"853926,""Grain texture is too light on Linux."",""trivial""";;;
"544621,""Use or remove '#ifdef HAVE_PORT' code"",""trivial""";;;
"832398,""Incorrect error message for CSP in X-Content-Security-Policy header using allow directive"",""trivial""";;;
"439336,""Cmd/Command+Shift+""""["""" / """"]"""" should switch tabs on Mac"",""trivial""";;;
"651042,""Can we remove JS_MapGCRoots?"",""trivial""";;;
"855917,""Minor nsAbsoluteContainingBlock code cleanup"",""trivial""";;;
"488991,""Fix lib/pk11wrap/pk11merge.c warnings"",""trivial""";;;
"855920,""Remove unused nsDisplayTransform ctor"",""trivial""";;;
"853449,""Dispatching an event that's already being dispatched should throw InvalidStateError"",""trivial""";;;
"856478,""remove nsISupportsArray from mailnews/extensions/mailviews/src/nsMsgMailViewList.cpp"",""trivial""";;;
"851899,""fix some compiler warnings in mailnews/imap/src/nsImap*.cpp"",""trivial""";;;
"394144,""Missing keyboard accelerator on """"Do not ask next time"""" in the new quit dialog"",""trivial""";;;
"219506,""ASSERTION: This function was called on two disconnected nodes!"",""trivial""";;;
"860140,""Remove <blink> tags"",""trivial""";;;
"860723,""Custom fields are shown twice in report axis selectors"",""trivial""";;;
"836391,""fsmdef.c sends back the wrong error for create answer"",""trivial""";;;
"856304,""remove some obsolete constructs in /mailnews"",""trivial""";;;
"810675,""do not needlessly preprocess some mail/ files"",""trivial""";;;
"383724,""The """"Block Images from domain.com"""" checkbox has no access key"",""trivial""";;;
"607482,""When in Private Mode, opening a new window causes FF button to flash orange and then turn purple"",""trivial""";;;
"835091,""Code cleanup in lib/freebl/ecl/ecp_256.c"",""trivial""";;;
"863897,""Update documentation comment for CheckArg in nsAppRunner.cpp"",""trivial""";;;
"863234,""PJS: Fix inlineDump handling of MParDump"",""trivial""";;;
"645402,""Remove ToInteger workarounds, in mozilla-central"",""trivial""";;;
"746983,""Unused local variable tmpDir in nsDeviceContextAndroid.cpp"",""trivial""";;;
"864138,""Duplicated condition in switch statement (calXMLUtils.jsm)"",""trivial""";;;
"849359,""Print button is misaligned in the Composer and Message Composition toolbars with the Modern theme"",""trivial""";;;
"541918,""[HTML5] Uncomment head attribute test in content/html/document/test/test_bug324378.html"",""trivial""";;;
"845778,""Skip content/canvas/crashtests/789933-1.html, gfx/tests/crashtests/385228-1.svg, image/test/crashtests/694165-1.xhtml for Android"",""trivial""";;;
"545273,""Remove unused function SEC_Init"",""trivial""";;;
"859120,""Unprefix the last -moz-linear-gradient in mail/themes"",""trivial""";;;
"869608,""Remove the .cvsignore files"",""trivial""";;;
"224315,""poor grammar in 'is a:' message on unknown content type window"",""trivial""";;;
"819478,""Standardize JS symbol naming convention"",""trivial""";;;
"830177,""Typographic fix in Account Provisioner labels"",""trivial""";;;
"252423,""FinishHTMLSource() is no longer necessary"",""trivial""";;;
"541936,""change raw dump extension to .dmp"",""trivial""";;;
"869072,""Debug check in MacroAssembler-x64.h is ineffective"",""trivial""";;;
"872857,""Autophone - using logger.warning instead of synonym logger.warn"",""trivial""";;;
"872859,""Autophone - serve jobs in lifo order"",""trivial""";;;
"872861,""Autophone - ignore encoding errors when composing notification emails"",""trivial""";;;
"871491,""CSP dev console warnings and errors look the same."",""trivial""";;;
"868721,""Replace doQueryInterface with XPCOMUtils.generateQI"",""trivial""";;;
"794410,""Drag and dropping an about: tab (e.g. about:newtab, about:config, etc.) to the download button downloads the associated XUL file"",""trivial""";;;
"829108,""Can I have admin access to Mozillians?"",""trivial""";;;
"868694,""Fix coding style problems in nss/lib/certhigh/ocsp.c"",""trivial""";;;
"874046,""Three-state UI for DNT strings should not end with a period"",""trivial""";;;
"873673,""Clean up certificate_status message processing in libssl"",""trivial""";;;
"874827,""Remove superfluous """"and"""" in 4.4 release notes"",""trivial""";;;
"700384,""an empty group """"tools and automation"""" is listed in the autocomplete menu"",""trivial""";;;
"871938,""Crash reporter strings should use a variable for vendor instead of hardcoding 'Mozilla'"",""trivial""";;;
"818943,""tdcache.c:704:49: warning: comparison between ‘PRStatus’ and ‘enum _SECStatus’ [-Wenum-compare]"",""trivial""";;;
"743250,""test_xhr_implicit_cancel.html is() calls miss their msg parameter"",""trivial""";;;
"879376,""Remove a bunch of obsolete files from js/src/tests"",""trivial""";;;
"881794,""change the planet.mozilla.org feed for bclary.com"",""trivial""";;;
"718258,""nsToolkitCompsCID.h: unduplicate NS_AUTOCOMPLETECONTROLLER_CONTRACTID"",""trivial""";;;
"737318,""Groups section has white area when it shouldn't"",""trivial""";;;
"882037,""OdinMonkey: Improve a few type errors"",""trivial""";;;
"798605,""Make office location a drop down field in LDAP"",""trivial""";;;
"851848,""Remove OOM checks for the result of NewLineBox now that PresArena allocations are infallible"",""trivial""";;;
"733955,""[bedrock] Don't hardcode country list on collusion page"",""trivial""";;;
"516886,""(Turkish) just a mispelled word"",""trivial""";;;
"874896,""New TB Toolbar icon polish"",""trivial""";;;
"882502,""remove unused knowsSearchNntpExtension and allowsPosting attributes from nsIMsgFolder"",""trivial""";;;
"873834,""rules.mk: remove """"tier"""" support code in calendar code"",""trivial""";;;
"886034,""Remove deprecated code about CGI 2.75"",""trivial""";;;
"887165,""Remove the unused primary-button class"",""trivial""";;;
"286374,""Platform and OS lose their hyperlinks (in create) when viewing"",""trivial""";;;
"650997,""Garbage in security/nss/lib/freebl/mpi/README"",""trivial""";;;
"637315,""typo in certutil help, --soruce-prefix"",""trivial""";;;
"682924,""Wrong query results description when searching for plugin filename"",""trivial""";;;
"887358,""Change """"= 0"""" assignments for ptrs in nsHttpChannel to """"= nullptr"""""",""trivial""";;;
"786062,""Remove unused PanZoom:PanZoom observer"",""trivial""";;;
"891833,""Identity box border is on the wrong side in RTL mode"",""trivial""";;;
"217941,""""""Get mail"""" button label should be """"Get messages"""" (to be more appropriate for News and Feed accounts)"",""trivial""";;;
"889031,""remove some obsolete code from comm-central"",""trivial""";;;
"735333,""Use Services.prefs instead of preferences-service / gPrefService, in SeaMonkey code"",""trivial""";;;
"893348,""Update the default value of 'GVN' option in jsshell's usage."",""trivial""";;;
"697662,""put switch{1,2}.df201-4.mtv1 on vlan206"",""trivial""";;;
"733993,""mirror SRPMs on puppetagain servers"",""trivial""";;;
"890037,""""""thunderbird -version"""" outputs an extra space"",""trivial""";;;
"894221,""API documentation for Product.update incorrectly mentions the """"Product must have version"""" error message"",""trivial""";;;
"895999,""Comm-Central icon optimization"",""trivial""";;;
"880227,""Install of Bugzilla DBI module fails due to mirror.hiwaay.net not being available"",""trivial""";;;
"877857,""With overlapped overlay scrollbars on 10.8, horizontal scrollbar should appear above vertical on hover"",""trivial""";;;
"896183,""Change password screen mentions """"New Password Again"""" it should be """"Confirm new password"""""",""trivial""";;;
"893618,""Bug status anchor different on create and modify bug page"",""trivial""";;;
"494675,""Message describing steps after user requests to change email address is confusing"",""trivial""";;;
"897233,""Change keyboard shortcut and correct typo in Help for Private Browsing feature"",""trivial""";;;
"402745,""Improve the error message displayed when accessing summarize_time.cgi with no bug ID"",""trivial""";;;
"875263,""Incorrect translation portuguese private"",""trivial""";;;
"887242,""Add IDs to more of the XUL elements in messengercompose.xul"",""trivial""";;;
"899679,""Bug History page, """"back to"""" should not be striked of only Bug # should be striked off."",""trivial""";;;
"900793,""Rename TextureSource::ReleaseTexture into TextureSource::UnbindTexture"",""trivial""";;;
"901620,""Grammar error in the documentation"",""trivial""";;;
"888623,""Please change my email address in Mozillians.org / marienz"",""trivial""";;;
"609706,""Logic in nsSessionStore.init is unnecessarily complex"",""trivial""";;;
"870656,""rawArray: unreferenced local variable in nsNSSCertificateDB.cpp"",""trivial""";;;
"886481,""Do not display total compilation time when asm.js is successfully compiled, in a --enable-more-deterministic shell"",""trivial""";;;
"900729,""Make TextureFlags constant names all caps and prepend TEXTURE_ in CompositorTypes.h"",""trivial""";;;
"812215,""Cannot access my website from the Vancouver office"",""trivial""";;;
"868330,""Password creation directions incomplete"",""trivial""";;;
"891235,""WebSMS: remove navigator.mozSms"",""trivial""";;;
"868746,""Installer should quote the 'uninstallstring' registry value in case a non OS builtin app uses the value"",""trivial""";;;
"879316,""Tweaking CSP violation message logging"",""trivial""";;;
"394033,""move patcher configs to public repo"",""trivial""";;;
"456281,""Buildbotcustom:kill the platform-specific variants of mochitest steps"",""trivial""";;;
"670491,""[cleanup] generateTalosTestBuilders no longer needs branch_extra"",""trivial""";;;
"566955,""Set up p3-win03 as buildbot slave"",""trivial""";;;
"487356,""Remove obsolete --enable-mochitest from linux mozconfigs for code coverage"",""trivial""";;;
"105104,""Version miss labeling"",""trivial""";;;
"394383,""talos tinderbox platform?"",""trivial""";;;
"697150,""buildbot-configs/*: remove --disable-installer uses"",""trivial""";;;
"739072,""Fix """"thoes"""" spelling"",""trivial""";;;
"457394,""Remove extra |""""| around the Hg revisions on the Windows Tinderboxes on the waterfall"",""trivial""";;;
"478745,""Remove .cvsignore from new buildbotcustom Hg repository"",""trivial""";;;
"868711,""Needlessly confusing expression in _trackSlowStartup"",""trivial""";;;
"899418,""B2G RIL: remove deprecated interface methods/attributes from nsIRadioInterface"",""trivial""";;;
"905151,""eChildToUserSpace transform wrong for inner svg elements"",""trivial""";;;
"365499,""admin/products/groupcontrol/confirm-edit uses p as br"",""trivial""";;;
"729142,""Convert layout/style to MOZ_STATIC_ASSERT"",""trivial""";;;
"902437,""Update the default value of 'Range Analysis' option in jsshell's usage."",""trivial""";;;
"716464,""Typing about:Addons into the url bar loads the add-ons manager but doesn't hide the address bar (the test is case sensitive)"",""trivial""";;;
"905328,""[fig] Remove shadows from the URL toolbar"",""trivial""";;;
"455016,""Documentation about """"Boolean charts"""" talks about """"equals"""" and so, while these choices have been renamed"",""trivial""";;;
"547963,""[HTML5] Uncomment assertion in test_bug418464.html"",""trivial""";;;
"802872,""CSP should restrict EventSource using the connect-src directive"",""trivial""";;;
"908572,""Grammatical error in """"Query Defaults"""" admin params"",""trivial""";;;
"910866,""Remove the workaround for jsapi-tests on Android"",""trivial""";;;
"909693,""B2G RIL: JavaScript Error: """"Error: Don't know about this message type: undefined"""" {file: """"jar:file:///system/b2g/omni.ja!/components/RadioInterfaceLayer.js"""" line: 1159}"",""trivial""";;;
"136556,""Image title should use """"×"""", not """"x""""."",""trivial""";;;
"607067,""CSP violation error messages for base restrictions are awful"",""trivial""";;;
"90334,""Do not display the """"change several bugs at once"""" form if there are no bugs in the buglist"",""trivial""";;;
"913890,""Remove unused BrowserApp.getActionBarLayout (again)"",""trivial""";;;
"258361,""replace XUL_NAMESPACE with XUL_NS"",""trivial""";;;
"705773,""Move CertErrorRunnable from nsNSSIOLayer.cpp"",""trivial""";;;
"916038,""Remove XULBrowserWindow.destroy"",""trivial""";;;
"365501,""admin/products/groupcontrol/updated uses p as br"",""trivial""";;;
"918977,""remove invalid """"dialog"""" css rules from TB themes"",""trivial""";;;
"381519,""""""Visit Date"""" should be """"Most Recent Visit"""" in the Library"",""trivial""";;;
"919318,""Drop the Get prefix on the frame methods GetFirstContinuation, GetLastContinuation, GetFirstInFlow, GetLastInFlow and also on nsLayoutUtils::GetLastContinuationWithChild, because they never return null."",""trivial""";;;
"906852,""Make layout/style/nsFontFaceLoader.* follow layout code style"",""trivial""";;;
"921657,""profileSelection.xul: description widths belongs in profile.css"",""trivial""";;;
"920861,""UpdateService packages are inconsistent with directory structure."",""trivial""";;;
"921342,""Compiler warning: not enough actual parameters for macro 'ENSURE_NOT_CHILD_PROCESS_"",""trivial""";;;
"925739,""Rename cx->names().classPrototype to cx->names().prototype"",""trivial""";;;
"507844,""Translation Errors in Simplified Chinese Localization"",""trivial""";;;
"480084,""[zh] wrong translation of 'next 7 days (1 week)' into Chinese"",""trivial""";;;
"565271,""Mis-aligned email address field in New Mail Account manager for zh_CN builds"",""trivial""";;;
"926598,""MediaPipeline.h(86) : warning C4355: 'this' : used in base member initializer list (also line 520)"",""trivial""";;;
"924594,""Unprefix -moz-grab in mail/"",""trivial""";;;
"924598,""Unprefix -moz-grab in calendar/"",""trivial""";;;
"926232,""CSS style """".bz_status_UNCONFIRMED"""" is not applied due to typo"",""trivial""";;;
"878860,""Typo: """"petañas"""" in the Crash reporter window"",""trivial""";;;
"924930,""[l10n] Unlocalised strings on mozillians.org: """"home"""" and  """"create profile"""" pages"",""trivial""";;;
"928670,""Put the appmenu's quick filter bar toggle in mail/base/content/quickFilterBar.xul"",""trivial""";;;
"355930,""Unused message JSMSG_NAME_AFTER_FOR_PAREN"",""trivial""";;;
"843223,""PDF viewer zoom issues when using Japanese layout keyboard"",""trivial""";;;
"933274,""Uncaught bugword in template/en/default/admin/params/auth.html.tmpl"",""trivial""";;;
"932749,""wrong german translation: description of private window, """"Im einem"""""",""trivial""";;;
"924684,""Rename the PRErrorCode variable |status| to |error| in tstclnt.c"",""trivial""";;;
"922263,""Fix the declarations of PK11_GetDefaultArray and PK11_UpdateSlotAttribute"",""trivial""";;;
"858993,""mark unused folder flags in nsMsgFolderFlags.idl"",""trivial""";;;
"610927,""Use a different icon for Exit in the Firefox menu"",""trivial""";;;
"238137,""User Agent string in the About Firefox dialog is cut off at the bottom"",""trivial""";;;
"591504,""Tab drop indicator does not appear just after the start of browser"",""trivial""";;;
"618770,""Titlebar gradient breaks off abruptly at the toolbar in windows without tab bar when tabs are set on top"",""trivial""";;;
"683390,""Switch to Tab graphic is displayed in the wrong vertical orientation with tabs-on-top enabled"",""trivial""";;;
"680897,""There should be a colon after """"You have chosen to open"""" in download window"",""trivial""";;;
"633731,""Border absent between content area and tab bar when Add-ons Manager is open (with aero glass, tabs on bottom, bookmarks toolbar enabled)"",""trivial""";;;
"936192,""Misplaced icon for multiday events in the today pane"",""trivial""";;;
"373315,""p in the last li looks like it's other block"",""trivial""";;;
"266004,""Add some more win32 specific install notes to docs (fake sendmail etc...)"",""trivial""";;;
"365559,""account/email/confirm-new uses p as br"",""trivial""";;;
"932103,""Air Mozilla logo too large on smaller screens"",""trivial""";;;
"877524,""Add comment to browser.xul about default placements arrays"",""trivial""";;;
"936390,""No space after """"!"""" in an e-mail invitation string"",""trivial""";;;
"904657,""[eo] uzi imperativon en konsilo al uzanto"",""trivial""";;;
"915964,""Remove TRACK_BLTEST_BUG define"",""trivial""";;;
"942237,""Remove extra newlines before doctype"",""trivial""";;;
"230644,""Language Tamil misspelt in the page"",""trivial""";;;
"582485,""Remove history dropdown arrow behind back button"",""trivial""";;;
"942706,""Remove nsIPluginTagInfo::getDocumentEncoding()"",""trivial""";;;
"946699,""String windows-1255 changed in browser/chrome/browser/charsetMenu.properties without the key changing"",""trivial""";;;
"946700,""String windows-1255 changed in browser/chrome/browser/charsetMenu.properties without the key changing"",""trivial""";;;
"946701,""[ru] String windows-1255 changed in browser/chrome/browser/charsetMenu.properties without the key changing"",""trivial""";;;
"946698,""String windows-1255 changed in browser/chrome/browser/charsetMenu.properties without the key changing"",""trivial""";;;
"946704,""String windows-1255 changed in browser/chrome/browser/charsetMenu.properties without the key changing"",""trivial""";;;
"946696,""String windows-1255 changed in browser/chrome/browser/charsetMenu.properties without the key changing"",""trivial""";;;
"946694,""String windows-1255 changed in browser/chrome/browser/charsetMenu.properties without the key changing"",""trivial""";;;
"946703,""String windows-1255 changed in browser/chrome/browser/charsetMenu.properties without the key changing"",""trivial""";;;
"847172,""sort entries in the """"Trust junk mail headers set by"""" menulist"",""trivial""";;;
"937991,""Fix typo in Bugzilla::Component documentation"",""trivial""";;;
"949389,""Remove noise.png on folder panes"",""trivial""";;;
"949324,""Fix -Wunused-function warnings in js/"",""trivial""";;;
"227380,""bad color contrast for links in error messages"",""trivial""";;;
"949345,""Get telemetry for non-default Cyrillic encodings"",""trivial""";;;
"928361,""Images in themes/platform/tabs/ don't need a 'tab' prefix."",""trivial""";;;
"953145,""js/src/jit/FixedList.h: warning: field 'length_' will be initialized after field 'list_' [-Wreorder]"",""trivial""";;;
"523105,""please change planet feed"",""trivial""";;;
"593950,""When drawing in the title bar and using Glass, the title bar should be smaller"",""trivial""";;;
"920613,""name change from William D to William Duyck"",""trivial""";;;
"250400,""Update bugzilla.mozilla.org stylesheet to newer one used by main mozilla.org site"",""trivial""";;;
"615890,""Reduce Firefox button height in non-maximized windows on Windows XP"",""trivial""";;;
"537299,""Please move me to planet.m.o from planet.mozinterns.net"",""trivial""";;;
"635903,""Arrow of Edit Bookmarks Panel is missing after toggling the expanded folder view"",""trivial""";;;
"566944,""Please add my blog to planet.mozilla"",""trivial""";;;
"627324,""Bottom toolbox border interrupts shadow on the sides"",""trivial""";;;
"953523,""""""Build it"""", bad URL"",""trivial""";;;
"953518,""Figure out if g_type_init is needed"",""trivial""";;;
"953576,""Separate the css rules of the conversation binding and the conversation window."",""trivial""";;;
"953649,""Default action when deleting an account should be """"Cancel"""""",""trivial""";;;
"953648,""Animation performed on log in/off the group is hidden"",""trivial""";;;
"953662,""Edit field including the count of chat room participants is not properly associated with its label"",""trivial""";;;
"953595,""CSS issue with Nofications on Linux / Windows"",""trivial""";;;
"953685,""The add buddy window sized incorrectly, cutting off the bottom"",""trivial""";;;
"953764,""Says """"suivante"""" instead of """"next"""""",""trivial""";;;
"953765,""Add ellipsis for menu items that require further user interaction"",""trivial""";;;
"953798,""Change """"(no themes installed)""""-list item"",""trivial""";;;
"953806,""Loading the Themes prefpane is slow"",""trivial""";;;
"953781,""Notification bar above the 'no accounts' message"",""trivial""";;;
"953760,""instantbird.com website show 2007-2009 copyrights (maybe 2007-2010?)"",""trivial""";;;
"953776,""instantbird/LICENSE.txt to fix and to move in root directory"",""trivial""";;;
"953842,""instantbird.org website shows 2007-2008 copyrights (maybe 2007-2010?)"",""trivial""";;;
"953849,""JS strict warning in the account manager when removing the last account"",""trivial""";;;
"953945,""Missing declaration of variable in blist.js:showLogs()"",""trivial""";;;
"954030,""JavaScript component does not have a method named: """"onBeforeLinkTraversal"""""",""trivial""";;;
"954073,""Remove code duplication from conversation.xml"",""trivial""";;;
"953830,""Make wording of """"Use separate windows.."""" setting less ambiguous"",""trivial""";;;
"954160,""In Message Styles preview are emails shown instead of nicks"",""trivial""";;;
