"Bug ID,""Summary"",""Severity""";
"121876,""Crash in Trunk [@  nsMsgFolderDataSource::NotifyAncestors]"",""blocker""";
"132474,""Bad MORK fileopen implementation for OS/2"",""blocker""";
"136636,""Can't drag mail from POP inbox to Local Folders folder"",""blocker""";
"145258,""rules.dat trashed at startup in multiuser environment"",""blocker""";
"6698,""Display of non-Latin 1 body is completely broken"",""blocker""";
"17254,""[blocker]Failure to display all non-Latin 1 msgs"",""blocker""";
"161512,""Crash replying to a japanese encoded message in HTML"",""blocker""";
"172472,""[mach-o]Unable to create a non-ascii folder on the local/pop tree"",""blocker""";
"67978,""No character decodings in Mail windows."",""blocker""";
"100608,""[REGRESSION] ldap auto complete fails to show multiple matches when searching through address book first"",""blocker""";
"136404,""LDAP  Replication /sync broken"",""blocker""";
"181678,""In mail/news messages all national letters are displayed as '?'"",""blocker""";
"14680,""Regression: message with embedded image freeze Messenger 5.0"",""blocker""";
"162709,""Trunk crash [@ nsStreamConverter::OnDataAvailable]"",""blocker""";
"172808,""words between < and > is not displayed (in bugmail)"",""blocker""";
"109575,""smime breaks static builds"",""blocker""";
"242768,""[gtk2] Thunderbird / mozilla mailnews crashes when sending mail / newsgroup post. [IM_get_input_context]"",""blocker""";
"7227,""[BLOCK] Linux crashes on start up because imap has unresolved symbols"",""blocker""";
"17352,""[PP][BLOCKER][dogfood] Linux crashes at Startup using IMAP"",""blocker""";
"23379,""[PP] Mac, Win - MODAL DIALOGS BROKEN"",""blocker""";
"14409,""[BLOCKER] Cannot open any existing IMAP msg from IMAP folder after migrate from 4.7 to 5.0"",""blocker""";
"15615,""Deadlock in nsPipe monitor trying to load IMAP string bundle"",""blocker""";
"30666,""core dump when cancelling imap logon"",""blocker""";
"72477,""Can't get mail"",""blocker""";
"77894,""crash in addressee entry"",""blocker""";
"93266,""On Linux, Mail send causes crash"",""blocker""";
"173519,""mozilla crashes each time attempting to print a mail message [@ nsPrintingPromptService::OnProgressChange]"",""blocker""";
"15617,""Regression: 10-05-12m11 migration won't write 5.0 prefs"",""blocker""";
"18084,""[DOGFOOD] smtp server migration leaves me in a state where I can't send email in 5.0"",""blocker""";
"100669,""MAPI call from MS word, EXCEL does not call send mail/send doc"",""blocker""";
"106137,""Bundle Simple MAPI COM component inside an XPCOM component"",""blocker""";
"122725,""Simple mapi not working"",""blocker""";
"104275,""Cannot send the message from Excel/PPoint97 using SimpleMAPI"",""blocker""";
"258123,""Cannot register own JavaScript Component with new interface"",""blocker""";
"258528,""Checking for extension updates takes minutes"",""blocker""";
"250209,""Single signon logins and form submits fail silently"",""blocker""";
"244764,""nsXREDirProvider.cpp doesn't build on BeOS  AVIARY_1_0_20040515_BRANCH"",""blocker""";
"258308,""profile manager broken"",""blocker""";
"265910,""nsToolkitProfileService nsCOMPtr abuse"",""blocker""";
"249175,""Remove Netscape branding from Talkback"",""blocker""";
"244479,""[trunk only now] chrome\overlayinfo not created";" no Help Contents or DOM Inspector in the menu, no security tab in Page Info"",""blocker"""
"77825,""[XPCDOM] Accessing window.location doesn't call canAccess()"",""blocker""";
"125003,""wyciwyg garbage in location.href"",""blocker""";
"135586,""page-load (tp) number increased 2-4 %"",""blocker""";
"36547,""[FEATURE]session history does not handle frames (so no back and forward)"",""blocker""";
"81664,""need to clean up bidi reorder code"",""blocker""";
"133212,"" --enable-ctl bustage"",""blocker""";
"88509,""accessible/src/nsHTMLSelectAccessible.cpp fails to build with --disable-bidi"",""blocker""";
"92797,""Turn on Arabic Shaping for 0.9.3"",""blocker""";
"63603,""can't open page from History window"",""blocker""";
"69843,""browser buster is busted"",""blocker""";
"219769,""Mozilla and Firebird start in a zero height window"",""blocker""";
"107097,""back button doesn't change position in session history"",""blocker""";
"17047,""On execute of apprunner.exe get nsNativeComponentLoader failed."",""blocker""";
"27535,""Registry corruption on Win98"",""blocker""";
"75607,""Can't create factories for several components in embedding case"",""blocker""";
"7300,""Mac XPIDL 1.0d4 doesn't support forward declaration"",""blocker""";
"6299,""XUL related crash on startup (it worked yesterday!)"",""blocker""";
"7070,""[chrome registry] Need """"provider name"""" feature support for configurable chrome"",""blocker""";
"7309,""[BLOCKER] openLocation.xul: non-localizable XUL file"",""blocker""";
"8247,""xul dialogs do not paint on windows/mac"",""blocker""";
"9104,""Tab widget showing all html elements from all tabs"",""blocker""";
"10398,""Tree widget causing a crash if included in box tag."",""blocker""";
"12012,""XUL doesn't reflow correctly on resize"",""blocker""";
"12270,""[BLOCKER] Attribute changes should use """"change"""" when an attribute is already present"",""blocker""";
"12424,""[BLOCKER] scroll bars do not appear in xul document"",""blocker""";
"13807,""Setting window.title is broken"",""blocker""";
"13815,""tree does not respond to ContentInserted() notifications"",""blocker""";
"14911,""[BLOCKER] Crash on quitting Apprunner on Mac"",""blocker""";
"312117,""target=""""_top"""" links in an iframe are invalidated with bfcache on (or off)"",""blocker""";
"18102,""[CRASH] Crash clicking in plaintext edit window"",""blocker""";
"18345,""[CRASH] Browser crashes on startup if you have more than 100 bookmarks in the same menu"",""blocker""";
"321778,""Dataloss on back after bfcache eviction"",""blocker""";
"19981,""[DOGFOOD] need key binding per webshell not just one for whole app"",""blocker""";
"21647,""[BETA] locale/chrome.rdf hangs or causes funky window"",""blocker""";
"24144,""""""File, New Window"""" is broken"",""blocker""";
"24369,""[PP] mozilla.exe hangs during startup"",""blocker""";
"28460,""Box layout does not provide consistent sizes"",""blocker""";
"35690,""[feature] Autocomplete popup menu steals key events"",""blocker""";
"36628,""Using """"visibility: collapse"""" to expand/collapse a portion of a dialog doesn't work"",""blocker""";
"38136,""menus are broken and crash Mozilla"",""blocker""";
"39264,""menus not being drawn"",""blocker""";
"39684,""context menus don't come up"",""blocker""";
"42726,""Crashes when you make a search by clicking on the search button"",""blocker""";
"46986,""[trunk]Tabcontrol and Tabpanel  do not work correctly"",""blocker""";
"47791,""crash on shutdown releasing root in dead JS runtime"",""blocker""";
"49358,""onload is fired before all elements of a xul window are finished loading"",""blocker""";
"70755,""shift-click and ctrl-click doesn't work in the tree widget"",""blocker""";
"74410,""context menus spawned from shift-F10 use mouse pos, not focussed element"",""blocker""";
"93623,""Personal Toolbar bookmarks drawn on top each other"",""blocker""";
"291709,""EM needs to be more permissive when getting prefs"",""blocker""";
"101389,""'Error creating browser instance'"",""blocker""";
"109505,""All bookmark folders are empty, including Personal Toolbar folders"",""blocker""";
"111242,""All Menu item calls not happening"",""blocker""";
"124963,""Table becomes excessively wide with XBL checkboxes"",""blocker""";
"161921,""Most menu items are missing  from Tools and Windows (tray icons too)"",""blocker""";
"165274,""Trap and exit on attempting main file menu selections"",""blocker""";
"166610,""Menuitem code appears at bottom of windows."",""blocker""";
"180452,""Manage Bookmarks who is normally Pomme(COMMAND)+B is become B"",""blocker""";
"207908,""Attempts to drag (move) a line from tree control (thread pane, bookmarks, etc) hang client"",""blocker""";
"333131,""[1.0.8] Image Context menu opens as Normal Context Menu"",""blocker""";
"333305,""[1.0.8] Yet another context menu regression"",""blocker""";
"336740,""Key navigation (and all shortcuts) broken on webpages"",""blocker""";
"399210,""crash pressing on history expander of back/forward button"",""blocker""";
"12134,""[PP] Safe Form Form password dialog crashes apprunner"",""blocker""";
"337824,""Profile Manager completely horked"",""blocker""";
"323330,""nsExtensionManager.js should get the XPCOM ABI and OS_TARGET from nsIXULRuntime instead of preprocessing"",""blocker""";
"349299,""Latest trunk hourlies don't start up"",""blocker""";
"311099,""Partial update fails, tries full update, then fails to apply that update"",""blocker""";
"311439,""partial updates have truncated update.manifest"",""blocker""";
"311595,""Cannot use bouncer to serve mar files"",""blocker""";
"305694,""dragging extension from finder produces infinite """"install now"""" loop"",""blocker""";
"425657,""Add-on metadata de-utf-8-ed in extensions.rdf"",""blocker""";
"354835,""Extension icons/extensions are not registered"",""blocker""";
"311302,""updating from beta1 to beta2ish removes Add/Remove Programs listing for Mozilla Firefox"",""blocker""";
"314239,""SU downloader cannot handle redirects when not making a range request"",""blocker""";
"375431,""Firefox does not start if browser.startup.page is not set to 1 or 2"",""blocker""";
"319582,""Update from 1.5rc2 hangs in update download on 9k file"",""blocker""";
"353781,""Download manager broke"",""blocker""";
"380865,""password manager is empty, bookmarks missing, tabs broken"",""blocker""";
"80902,""NotifyWinEvent not available on Windows 95"",""blocker""";
"78741,""Full page plugins completely broken"",""blocker""";
"322701,""When opening Options dialog second time Options window is empty"",""blocker""";
"449735,""Fix splashos2.rc for comm-central static builds"",""blocker""";
"449884,""Stop using mozIStorageConnection::GetLastInsertRowID"",""blocker""";
"15595,""crash clicking OK in Password Dialog"",""blocker""";
"28466,""Capture Form causes browser to hang"",""blocker""";
"42277,""Submitting forms is extremely slow"",""blocker""";
"73956,""Form Manager not saving input information"",""blocker""";
"85300,""Form Manager saved data viewer is broken"",""blocker""";
"451686,""OS/2 build break in js/src"",""blocker""";
"455791,""regression from 22:38:45 9/15 causing talos intermittent ts failures on win32"",""blocker""";
"457607,""mozilla-central performance regression midday 2008-09-28"",""blocker""";
"414871,""Startup fatal assertion when gczeal == 2"",""blocker""";
"31846,""document.write doesn't work for html input"",""blocker""";
"57012,""POST data has garbage during Shockwave Registration"",""blocker""";
"116420,""directories with broken symlinks won't load with file:"",""blocker""";
"450637,""Single reftest fails on win32 unittest VMs but passes on win32 hardware"",""blocker""";
"462036,""comm-central builds failing due to MoreFilesX.h and supporting code being removed from mozilla-central"",""blocker""";
"410894,""download manager is empty"",""blocker""";
"464571,""nsNavHistory trying to access already-deleted statement [tinderbox leak box random crash]"",""blocker""";
"461051,""Thunderbird and Sunbird build failure with --enable-official_branding"",""blocker""";
"368725,""$topsrcdir is wrong in mochitest runtests.pl"",""blocker""";
"368645,""mochitest's runtests.pl dies with """"libmozjs.so: cannot open shared object file: No such file or directory"""""",""blocker""";
"469989,""Add SEED support to JSS."",""blocker""";
"454406,""SSL handshakes fail after asking PSM to remember user's choice of client auth cert"",""blocker""";
"469606,""|nsEudoraEditor.cpp(134) : error C2511: 'nsresult nsEudoraEditor::PreDestroy(void)' : overloaded member function not found in 'nsEudoraEditor'|, with m-c trunk"",""blocker""";
"446527,""major update not offered when some language packs are installed"",""blocker""";
"464010,""regexp.test doesn't  work on 64 bit linux builds"",""blocker""";
"471044,""Assertion failure: (tc->flags & TCF_IN_FUNCTION) || (tc->parseContext->callerFrame && tc->parseContext->callerFrame->fun && tc->parseContext->callerFrame->varobj == tc->u.scopeChain)"",""blocker""";
"374638,""trash_folder_name doesn't work"",""blocker""";
"182193,""crash opening bugtraq-digest mails via IMAP, no error message"",""blocker""";
"90494,""Courier IMAP: Accessing Courier IMAP mail account will encounter different abnormal alerts."",""blocker""";
"111018,""Lost IMAP folders after second launch from today trunk build"",""blocker""";
"37784,""[IMAP MSexchange]Cannot receive sent message from MS Exchange IMAP Mail Account"",""blocker""";
"70010,""SSL/IMAP with cert-auth doesn't work on todays builds"",""blocker""";
"73643,""crash launching mail"",""blocker""";
"94305,""can't access any subfolders on Lotus Domino IMAP server"",""blocker""";
"99581,""Cannot read messages from mh folders over IMAP"",""blocker""";
"106479,""Check """"Empty Trash on Exit"""" from account setting freeze an IMAP account without Trash folder"",""blocker""";
